#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000008_ptg000008l:906414-909107 -            898 2485at4891           -            605         0 1052.5   4.3   1   3   3.6e-10   5.3e-08   28.7   0.0    15    53   127   179   114   186 0.71 -
C0000000008_ptg000008l:906414-909107 -            898 2485at4891           -            605         0 1052.5   4.3   2   3   2.9e-18   4.2e-16   55.5   0.0    61   101   257   297   242   303 0.90 -
C0000000008_ptg000008l:906414-909107 -            898 2485at4891           -            605         0 1052.5   4.3   3   3  2.7e-294    4e-292  967.1   1.6    95   605   328   898   323   898 0.92 -
C0000000002_ptg000002l:432255-435011 -            919 2485at4891           -            605  1.7e-133  443.2   3.3   1   1  1.3e-133  1.9e-131  436.5   3.3    59   559   246   812   229   823 0.81 -
C0000000006_ptg000006l:251198-254377 -           1060 2485at4891           -            605     6e-88  292.8   5.2   1   2   1.1e-11   1.6e-09   33.8   0.2    74   154   276   350   264   371 0.83 -
C0000000006_ptg000006l:251198-254377 -           1060 2485at4891           -            605     6e-88  292.8   5.2   2   2   2.4e-80   3.5e-78  260.5   1.0   187   554   423   803   399   814 0.86 -
C0000000002_ptg000002l:103249-104664 -            472 2485at4891           -            605   3.2e-79  264.0   1.2   1   1   3.7e-81   5.4e-79  263.2   1.2    75   536     8   466     3   470 0.85 -
C0000000011_ptg000011l:880501-881901 -            467 2485at4891           -            605     2e-78  261.3   1.5   1   1   2.1e-80     3e-78  260.7   1.5    75   534     9   465     3   467 0.84 -
C0000000016_ptg000016l:325676-327139 -            488 2485at4891           -            605   5.8e-76  253.2   0.7   1   1   8.1e-78   1.2e-75  252.2   0.7    97   534    31   482     7   486 0.83 -
C0000000009_ptg000009l:500143-504546 -           1468 2485at4891           -            605   3.1e-75  250.8   0.2   1   1   3.5e-77   5.1e-75  250.1   0.2    96   532   395   843   368   858 0.82 -
