#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000013_ptg000013l:419668-422982 -           1105 16056at4891          -            688  2.4e-206  684.8  77.3   1   6  8.2e-107  2.7e-104  347.5   8.3     1   257    71   347    71   357 0.89 -
C0000000013_ptg000013l:419668-422982 -           1105 16056at4891          -            688  2.4e-206  684.8  77.3   2   6   4.2e-08   1.4e-05   21.3  13.8   210   315   356   464   349   468 0.83 -
C0000000013_ptg000013l:419668-422982 -           1105 16056at4891          -            688  2.4e-206  684.8  77.3   3   6   7.4e-40   2.4e-37  126.2  10.3   284   559   462   770   455   782 0.72 -
C0000000013_ptg000013l:419668-422982 -           1105 16056at4891          -            688  2.4e-206  684.8  77.3   4   6     0.035        12    1.7  11.7   244   325   764   852   745   859 0.48 -
C0000000013_ptg000013l:419668-422982 -           1105 16056at4891          -            688  2.4e-206  684.8  77.3   5   6      0.01       3.3    3.5   6.4   488   567   857   944   840   952 0.61 -
C0000000013_ptg000013l:419668-422982 -           1105 16056at4891          -            688  2.4e-206  684.8  77.3   6   6   5.4e-64   1.8e-61  206.0   1.4   554   688   952  1098   945  1098 0.91 -
C0000000011_ptg000011l:254918-258187 -           1090 16056at4891          -            688   8.3e-28   94.7  27.0   1   4   6.2e-27   2.1e-24   83.5  14.0     1   330    37   371    37   378 0.71 -
C0000000011_ptg000011l:254918-258187 -           1090 16056at4891          -            688   8.3e-28   94.7  27.0   2   4      0.27        91   -1.3   3.2   256   314   391   449   379   467 0.76 -
C0000000011_ptg000011l:254918-258187 -           1090 16056at4891          -            688   8.3e-28   94.7  27.0   3   4       5.1   1.7e+03   -5.5  20.2   166   310   663   808   641   825 0.50 -
C0000000011_ptg000011l:254918-258187 -           1090 16056at4891          -            688   8.3e-28   94.7  27.0   4   4   1.2e-09   3.8e-07   26.4   5.0   463   683   824  1064   808  1067 0.68 -
C0000000006_ptg000006l:455750-459439 -           1230 16056at4891          -            688   2.3e-12   43.6  21.4   1   4     7e-15   2.3e-12   43.6  21.4     3   334     2   348     1   353 0.68 -
C0000000006_ptg000006l:455750-459439 -           1230 16056at4891          -            688   2.3e-12   43.6  21.4   2   4      0.06        20    0.9   7.4   238   331   358   450   345   452 0.80 -
