#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000006_ptg000006l:315866-316626 -            215 25386at4891          -            170   9.7e-90  296.4   7.1   1   3   3.3e-44   1.5e-41  139.6   0.7     1    82     1    86     1    93 0.95 -
C0000000006_ptg000006l:315866-316626 -            215 25386at4891          -            170   9.7e-90  296.4   7.1   2   3   2.3e-34     1e-31  107.6   0.3    75   143    95   165    88   171 0.91 -
C0000000006_ptg000006l:315866-316626 -            215 25386at4891          -            170   9.7e-90  296.4   7.1   3   3   2.3e-17     1e-14   52.3   0.0   133   170   172   210   166   210 0.92 -
C0000000011_ptg000011l:626433-627215 -            261 25386at4891          -            170   7.6e-15   52.7   3.5   1   1   9.5e-16   4.2e-13   47.0   3.5    16   130    26   162    16   192 0.79 -
C0000000003_ptg000003l:206661-207521 -            287 25386at4891          -            170   6.7e-12   43.1   3.0   1   3     0.014       6.3    4.2   0.0    68    97     2    31     1    43 0.89 -
C0000000003_ptg000003l:206661-207521 -            287 25386at4891          -            170   6.7e-12   43.1   3.0   2   3   6.7e-07   0.00029   18.3   0.0    15    68    71   128    64   135 0.83 -
C0000000003_ptg000003l:206661-207521 -            287 25386at4891          -            170   6.7e-12   43.1   3.0   3   3   4.8e-07   0.00021   18.7   1.0    74   146   151   222   138   259 0.87 -
C0000000008_ptg000008l:95131-95910   -            260 25386at4891          -            170   6.3e-05   20.4   0.1   1   1   2.8e-07   0.00012   19.5   0.1    16    88    31   105    24   119 0.85 -
C0000000002_ptg000002l:665727-666449 -            241 25386at4891          -            170    0.0029   15.0   0.1   1   2     0.024        10    3.4   0.0    19    72    28    85    14   105 0.72 -
C0000000002_ptg000002l:665727-666449 -            241 25386at4891          -            170    0.0029   15.0   0.1   2   2   0.00031      0.14    9.6   0.0    94   154   126   188   101   204 0.76 -
C0000000001_ptg000001l:21040-21837   -            266 25386at4891          -            170    0.0043   14.5   0.2   1   2   0.00011      0.05   11.0   0.1    17    44    39    66    32   114 0.74 -
C0000000001_ptg000001l:21040-21837   -            266 25386at4891          -            170    0.0043   14.5   0.2   2   2      0.12        54    1.1   0.0    81   108   129   159   114   183 0.70 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/25386at4891.hmm
# Target file:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas
# Option settings: hmmsearch --domtblout /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/25386at4891.out --cpu 1 /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/25386at4891.hmm /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas 
# Current dir:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478
# Date:            Thu Feb 23 09:51:09 2023
# [ok]
