#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000008_ptg000008l:249316-250419 -            368 11916at4891          -            324  1.1e-174  577.4  13.5   1   2   1.1e-92   2.9e-90  300.0   2.8     1   173     1   190     1   194 0.94 -
C0000000008_ptg000008l:249316-250419 -            368 11916at4891          -            324  1.1e-174  577.4  13.5   2   2   1.3e-87   3.5e-85  283.2   3.2   167   324   201   368   193   368 0.94 -
C0000000012_ptg000012l:152132-153238 -            369 11916at4891          -            324    2e-107  356.3   4.8   1   1  1.9e-108  4.9e-106  351.8   4.8     3   324     4   369     2   369 0.89 -
C0000000015_ptg000015l:441162-442649 -            496 11916at4891          -            324   2.3e-12   44.0   0.1   1   2       2.7   7.1e+02   -3.6   0.1     5    26   213   236   210   243 0.80 -
C0000000015_ptg000015l:441162-442649 -            496 11916at4891          -            324   2.3e-12   44.0   0.1   2   2     2e-14   5.2e-12   42.8   0.0    42   154   314   431   297   449 0.78 -
C0000000003_ptg000003l:566987-568927 -            647 11916at4891          -            324   2.4e-09   34.0   0.0   1   1   1.9e-11   5.1e-09   33.0   0.0    56   139   170   256   140   268 0.79 -
C0000000007_ptg000007l:303073-304554 -            494 11916at4891          -            324   7.1e-08   29.2   0.6   1   2   1.3e-09   3.4e-07   27.0   0.1    21   146   213   339   192   347 0.72 -
C0000000007_ptg000007l:303073-304554 -            494 11916at4891          -            324   7.1e-08   29.2   0.6   2   2      0.19        51    0.1   0.1   209   252   358   409   351   447 0.72 -
C0000000008_ptg000008l:179533-180762 -            410 11916at4891          -            324   5.3e-05   19.8   0.0   1   2   0.00068      0.18    8.2   0.0    56    88     7    40     3    56 0.80 -
C0000000008_ptg000008l:179533-180762 -            410 11916at4891          -            324   5.3e-05   19.8   0.0   2   2   0.00034      0.09    9.2   0.0   101   140    79   118    72   128 0.90 -
C0000000009_ptg000009l:163928-165487 -            520 11916at4891          -            324    0.0032   13.9   0.2   1   2     0.084        22    1.3   0.0   124   157   170   208   152   215 0.75 -
C0000000009_ptg000009l:163928-165487 -            520 11916at4891          -            324    0.0032   13.9   0.2   2   2   0.00018     0.047   10.1   0.0    55   119   282   349   267   359 0.67 -
C0000000015_ptg000015l:73513-74367   -            285 11916at4891          -            324    0.0044   13.5   0.0   1   1   5.6e-05     0.015   11.7   0.0    59   137     1    98     1   114 0.72 -
C0000000014_ptg000014l:54844-56799   -            475 11916at4891          -            324    0.0082   12.6   0.0   1   2       1.5   3.9e+02   -2.8   0.0   123   140   215   232   198   252 0.65 -
C0000000014_ptg000014l:54844-56799   -            475 11916at4891          -            324    0.0082   12.6   0.0   2   2     8e-05     0.021   11.2   0.0    52   115   314   376   293   417 0.82 -
C0000000009_ptg000009l:215251-215919 -            223 11916at4891          -            324      0.02   11.3   0.0   1   1   0.00013     0.034   10.6   0.0    55    88    15    54     9    99 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/11916at4891.hmm
# Target file:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas
# Option settings: hmmsearch --domtblout /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/11916at4891.out --cpu 1 /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/11916at4891.hmm /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas 
# Current dir:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478
# Date:            Thu Feb 23 09:51:04 2023
# [ok]
