#                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000013_ptg000013l:446915-449245   -            777 6567at4891           -            555  1.2e-268  889.2   0.5   1   2     0.037       3.3    3.1   0.0    11    45    84   121    79   157 0.73 -
C0000000013_ptg000013l:446915-449245   -            777 6567at4891           -            555  1.2e-268  889.2   0.5   2   2  1.7e-267  1.6e-265  879.0   0.1    71   554   244   775   234   776 0.93 -
C0000000005_ptg000005l:1267007-1269511 -            835 6567at4891           -            555  2.1e-165  548.4   0.6   1   3   2.9e-85   2.6e-83  277.4   0.1    70   290   212   437   204   449 0.94 -
C0000000005_ptg000005l:1267007-1269511 -            835 6567at4891           -            555  2.1e-165  548.4   0.6   2   3   9.5e-82   8.7e-80  265.8   0.0   289   529   461   716   448   737 0.88 -
C0000000005_ptg000005l:1267007-1269511 -            835 6567at4891           -            555  2.1e-165  548.4   0.6   3   3       0.1       9.2    1.7   0.1   525   554   754   783   737   784 0.91 -
C0000000004_ptg000004l:56160-58643     -            828 6567at4891           -            555  1.5e-142  473.0   0.1   1   2   4.4e-65     4e-63  210.8   0.0    70   298   203   440   192   488 0.87 -
C0000000004_ptg000004l:56160-58643     -            828 6567at4891           -            555  1.5e-142  473.0   0.1   2   2     1e-79   9.5e-78  259.1   0.0   283   527   501   761   494   781 0.87 -
C0000000017_ptg000017l:599943-603056   -           1038 6567at4891           -            555   2.3e-77  257.8   0.0   1   2   9.7e-74   8.9e-72  239.4   0.0   101   492   445   873   382   885 0.79 -
C0000000017_ptg000017l:599943-603056   -           1038 6567at4891           -            555   2.3e-77  257.8   0.0   2   2   3.5e-06   0.00032   16.4   0.0   255   293   889   927   878   936 0.86 -
C0000000008_ptg000008l:62771-66901     -           1377 6567at4891           -            555   4.4e-77  256.9   0.0   1   2   4.3e-72   3.9e-70  233.9   0.0    68   291   409   643   393   660 0.90 -
C0000000008_ptg000008l:62771-66901     -           1377 6567at4891           -            555   4.4e-77  256.9   0.0   2   2   1.9e-07   1.7e-05   20.6   0.0   102   174   767   840   756   848 0.88 -
C0000000014_ptg000014l:755483-758335   -            951 6567at4891           -            555   6.6e-74  246.4   0.0   1   2   7.3e-09   6.7e-07   25.2   0.0    98   259   389   563   372   610 0.80 -
C0000000014_ptg000014l:755483-758335   -            951 6567at4891           -            555   6.6e-74  246.4   0.0   2   2   1.4e-67   1.3e-65  219.0   0.0   308   535   646   889   617   907 0.84 -
C0000000008_ptg000008l:691534-692745   -            404 6567at4891           -            555     3e-67  224.4   0.1   1   1   4.4e-69     4e-67  224.0   0.1   308   531   140   378   112   403 0.88 -
C0000000008_ptg000008l:559461-560546   -            362 6567at4891           -            555   9.8e-66  219.4   0.1   1   2   1.5e-37   1.4e-35  119.9   0.0   311   438    87   215    61   216 0.94 -
C0000000008_ptg000008l:559461-560546   -            362 6567at4891           -            555   9.8e-66  219.4   0.1   2   2   4.4e-33   4.1e-31  105.2   0.0   138   293   160   317   160   327 0.91 -
C0000000011_ptg000011l:807860-809170   -            437 6567at4891           -            555   2.2e-64  215.0   0.1   1   1   2.9e-66   2.7e-64  214.7   0.1   307   538   173   420    96   435 0.89 -
C0000000005_ptg000005l:262629-263912   -            428 6567at4891           -            555   4.5e-63  210.6   0.1   1   1     6e-65   5.5e-63  210.4   0.1   269   527   118   400   100   428 0.79 -
C0000000017_ptg000017l:498183-499583   -            467 6567at4891           -            555   4.6e-63  210.6   0.0   1   1     7e-65   6.4e-63  210.1   0.0   296   536   190   450   173   461 0.85 -
C0000000005_ptg000005l:1066291-1067607 -            439 6567at4891           -            555   8.7e-63  209.7   0.1   1   1   1.4e-64   1.3e-62  209.1   0.1   308   545   177   434   163   438 0.87 -
