#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000015_ptg000015l:138653-140308 -            552 9948at4891           -            460  2.1e-263  871.2   5.1   1   2   1.4e-09   7.3e-07   25.4   4.6    20    49    53    82    12    93 0.69 -
C0000000015_ptg000015l:138653-140308 -            552 9948at4891           -            460  2.1e-263  871.2   5.1   2   2  7.5e-256    4e-253  837.3   0.0    40   460   115   552    95   552 0.95 -
C0000000010_ptg000010l:178627-180048 -            474 9948at4891           -            460   2.2e-44  149.2   0.1   1   2   2.3e-24   1.2e-21   74.2   0.0    54   284    16   264     2   282 0.69 -
C0000000010_ptg000010l:178627-180048 -            474 9948at4891           -            460   2.2e-44  149.2   0.1   2   2   6.6e-24   3.5e-21   72.7   0.0   306   455   311   469   297   473 0.84 -
C0000000004_ptg000004l:95403-97043   -            547 9948at4891           -            460   3.6e-40  135.2   0.0   1   1   1.1e-42   5.7e-40  134.6   0.0    50   460   100   547    78   547 0.76 -
C0000000003_ptg000003l:582247-584175 -            643 9948at4891           -            460   4.8e-15   52.4   0.0   1   2   2.8e-12   1.5e-09   34.3   0.0    53   278    38   273    12   320 0.71 -
C0000000003_ptg000003l:582247-584175 -            643 9948at4891           -            460   4.8e-15   52.4   0.0   2   2   9.9e-07   0.00053   16.0   0.0   386   453   540   616   512   621 0.72 -
C0000000014_ptg000014l:287856-289250 -            465 9948at4891           -            460   1.3e-09   34.5   0.0   1   2   7.4e-07   0.00039   16.5   0.0   166   278   125   238   116   251 0.81 -
C0000000014_ptg000014l:287856-289250 -            465 9948at4891           -            460   1.3e-09   34.5   0.0   2   2   1.2e-06   0.00063   15.8   0.0   409   445   424   459   407   464 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/9948at4891.hmm
# Target file:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas
# Option settings: hmmsearch --domtblout /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/9948at4891.out --cpu 1 /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/9948at4891.hmm /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas 
# Current dir:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478
# Date:            Thu Feb 23 09:51:14 2023
# [ok]
