#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000003_ptg000003l:678974-680188 -            405 10849at4891          -            320  5.5e-174  575.0   0.7   1   2      0.62   3.3e+02   -2.7   0.1     2    27    22    47    21    52 0.78 -
C0000000003_ptg000003l:678974-680188 -            405 10849at4891          -            320  5.5e-174  575.0   0.7   2   2    1e-176  5.5e-174  575.0   0.7    17   320    82   404    77   404 0.96 -
C0000000004_ptg000004l:368776-369909 -            378 10849at4891          -            320   4.3e-33  112.0   4.8   1   1   8.1e-35   4.3e-32  108.7   4.8    23   320    42   378    25   378 0.75 -
C0000000005_ptg000005l:779858-781138 -            427 10849at4891          -            320     3e-28   96.1  13.0   1   2   8.4e-12   4.4e-09   33.1   0.3    16    80    29    88    17   126 0.70 -
C0000000005_ptg000005l:779858-781138 -            427 10849at4891          -            320     3e-28   96.1  13.0   2   2   1.3e-20   6.8e-18   62.0   8.3    58   320   126   427   104   427 0.75 -
C0000000016_ptg000016l:128790-129893 -            368 10849at4891          -            320   6.4e-20   68.7   5.3   1   3     1e-08   5.5e-06   22.9   0.1    23    55    15    47     5    72 0.72 -
C0000000016_ptg000016l:128790-129893 -            368 10849at4891          -            320   6.4e-20   68.7   5.3   2   3   2.3e-07   0.00012   18.5   0.4    58   179    73   203    57   218 0.70 -
C0000000016_ptg000016l:128790-129893 -            368 10849at4891          -            320   6.4e-20   68.7   5.3   3   3   1.5e-10     8e-08   28.9   0.1   206   320   255   368   246   368 0.82 -
C0000000016_ptg000016l:14478-15563   -            362 10849at4891          -            320     2e-16   57.2   9.7   1   2   1.4e-06   0.00077   15.9   0.0    26    60     1    38     1    58 0.84 -
C0000000016_ptg000016l:14478-15563   -            362 10849at4891          -            320     2e-16   57.2   9.7   2   2   3.9e-12   2.1e-09   34.1   7.4    55   320    66   362    57   362 0.69 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/10849at4891.hmm
# Target file:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas
# Option settings: hmmsearch --domtblout /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/10849at4891.out --cpu 1 /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/10849at4891.hmm /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas 
# Current dir:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478
# Date:            Thu Feb 23 09:51:04 2023
# [ok]
