#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000007_ptg000007l:431536-432588 -            351 26894at4891          -            219   5.1e-68  225.8   6.0   1   1   5.2e-68   1.1e-65  218.3   6.0     1   193     7   260     7   309 0.83 -
C0000000014_ptg000014l:54844-56799   -            475 26894at4891          -            219   1.9e-11   40.9   0.2   1   2    0.0011      0.22    8.0   0.0    18   102   205   296   197   305 0.77 -
C0000000014_ptg000014l:54844-56799   -            475 26894at4891          -            219   1.9e-11   40.9   0.2   2   2   1.3e-10   2.7e-08   30.6   0.1   107   160   321   374   311   394 0.86 -
C0000000009_ptg000009l:163928-165487 -            520 26894at4891          -            219   5.6e-11   39.4   0.2   1   2     0.081        16    1.9   0.0    23    57   163   198   154   228 0.68 -
C0000000009_ptg000009l:163928-165487 -            520 26894at4891          -            219   5.6e-11   39.4   0.2   2   2   5.6e-12   1.1e-09   35.1   0.0   106   161   285   345   261   355 0.83 -
C0000000007_ptg000007l:303073-304554 -            494 26894at4891          -            219   4.9e-09   33.0   1.6   1   2   7.1e-11   1.5e-08   31.5   0.2    69   186   210   330   203   352 0.75 -
C0000000007_ptg000007l:303073-304554 -            494 26894at4891          -            219   4.9e-09   33.0   1.6   2   2      0.25        50    0.3   0.1    82   146   365   435   354   441 0.71 -
C0000000008_ptg000008l:786312-788189 -            626 26894at4891          -            219   7.1e-08   29.2   0.8   1   2     0.045       9.2    2.7   0.1    26    60   189   223   174   255 0.74 -
C0000000008_ptg000008l:786312-788189 -            626 26894at4891          -            219   7.1e-08   29.2   0.8   2   2   7.6e-09   1.6e-06   24.8   0.1   106   170   341   405   333   418 0.76 -
C0000000010_ptg000010l:225325-226254 -            310 26894at4891          -            219   0.00058   16.4   0.2   1   1   6.6e-06    0.0014   15.2   0.2    94   133    22    61     9    99 0.73 -
C0000000008_ptg000008l:249316-250419 -            368 26894at4891          -            219     0.001   15.6   0.1   1   1   1.2e-05    0.0024   14.4   0.1   102   157    64   121    58   169 0.83 -
C0000000007_ptg000007l:523552-524067 -            172 26894at4891          -            219    0.0013   15.3   0.0   1   1   1.1e-05    0.0023   14.5   0.0   102   122     4    24     3    50 0.88 -
C0000000015_ptg000015l:441162-442649 -            496 26894at4891          -            219    0.0016   15.0   0.0   1   1   1.6e-05    0.0032   14.0   0.0   106   198   330   427   326   440 0.66 -
C0000000005_ptg000005l:379567-380358 -            264 26894at4891          -            219    0.0042   13.6   0.5   1   2   3.4e-05    0.0069   12.9   0.1   104   156    88   147    67   159 0.79 -
C0000000005_ptg000005l:379567-380358 -            264 26894at4891          -            219    0.0042   13.6   0.5   2   2       2.5   5.2e+02   -3.0   0.0    63    75   202   214   184   222 0.64 -
C0000000012_ptg000012l:152132-153238 -            369 26894at4891          -            219    0.0068   12.9   0.0   1   1   0.00011     0.022   11.3   0.0   107   156    71   122    63   126 0.70 -
C0000000003_ptg000003l:566987-568927 -            647 26894at4891          -            219    0.0095   12.5   0.0   1   1    0.0001      0.02   11.4   0.0   103   156   169   224   156   260 0.67 -
C0000000003_ptg000003l:479348-479941 -            198 26894at4891          -            219     0.017   11.6   0.1   1   2   0.00017     0.034   10.6   0.0    97   127    13    43     3    73 0.78 -
C0000000003_ptg000003l:479348-479941 -            198 26894at4891          -            219     0.017   11.6   0.1   2   2       2.4   4.9e+02   -3.0   0.0    25    45   143   163   128   169 0.55 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/26894at4891.hmm
# Target file:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas
# Option settings: hmmsearch --domtblout /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/26894at4891.out --cpu 1 /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/26894at4891.hmm /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas 
# Current dir:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478
# Date:            Thu Feb 23 09:51:07 2023
# [ok]
