#                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000007_ptg000007l:571692-572783   -            364 18807at4891          -            264  7.5e-134  442.4   2.8   1   2  1.4e-116  1.1e-114  379.6   0.1     1   218    48   285    48   295 0.94 -
C0000000007_ptg000007l:571692-572783   -            364 18807at4891          -            264  7.5e-134  442.4   2.8   2   2   4.7e-20   3.6e-18   63.2   0.3   222   263   317   358   295   359 0.89 -
C0000000014_ptg000014l:152116-152928   -            271 18807at4891          -            264   1.1e-40  137.0   1.7   1   1   1.2e-41   9.6e-40  133.9   1.7     6   259     6   267     2   271 0.80 -
C0000000006_ptg000006l:591591-592481   -            297 18807at4891          -            264   1.5e-36  123.4   1.1   1   2     4e-35   3.1e-33  112.6   1.3     2   232    24   259    23   271 0.79 -
C0000000006_ptg000006l:591591-592481   -            297 18807at4891          -            264   1.5e-36  123.4   1.1   2   2    0.0089       0.7    6.5   0.0   140   176   261   297   255   297 0.50 -
C0000000006_ptg000006l:135950-136909   -            320 18807at4891          -            264     1e-35  120.7   0.3   1   2   4.4e-30   3.4e-28   96.1   0.2     6   220    11   246     7   259 0.79 -
C0000000006_ptg000006l:135950-136909   -            320 18807at4891          -            264     1e-35  120.7   0.3   2   2   5.1e-10     4e-08   30.3   0.0     5    83   214   301   211   307 0.75 -
C0000000017_ptg000017l:140409-141215   -            269 18807at4891          -            264   4.3e-35  118.7   0.7   1   2   9.9e-33   7.7e-31  104.7   1.1     7   224     1   221     1   234 0.78 -
C0000000017_ptg000017l:140409-141215   -            269 18807at4891          -            264   4.3e-35  118.7   0.7   2   2     0.016       1.3    5.7   0.0    43    78   235   269   224   269 0.76 -
C0000000003_ptg000003l:336514-339216   -            901 18807at4891          -            264   4.5e-35  118.6   0.4   1   2   1.1e-31   8.7e-30  101.3   0.0     9   217   536   758   529   762 0.80 -
C0000000003_ptg000003l:336514-339216   -            901 18807at4891          -            264   4.5e-35  118.6   0.4   2   2   3.7e-05    0.0029   14.3   0.1   132   180   764   812   757   816 0.93 -
C0000000005_ptg000005l:1258080-1258979 -            300 18807at4891          -            264     9e-34  114.3   1.8   1   3   6.8e-08   5.3e-06   23.3   0.0   191   256     7    74     2    82 0.82 -
