#                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000017_ptg000017l:268705-269682   -            326 12680at4891          -            242   1.2e-84  280.5   0.4   1   3   3.4e-70   1.4e-68  227.9   0.1     5   194    12   232     2   237 0.86 -
C0000000017_ptg000017l:268705-269682   -            326 12680at4891          -            242   1.2e-84  280.5   0.4   2   3     1e-09   4.2e-08   29.9   0.0   179   222   236   279   231   291 0.88 -
C0000000017_ptg000017l:268705-269682   -            326 12680at4891          -            242   1.2e-84  280.5   0.4   3   3   1.1e-06   4.5e-05   20.0   0.0   217   242   296   321   281   321 0.90 -
C0000000010_ptg000010l:74467-75246     -            260 12680at4891          -            242   1.9e-23   80.2   0.3   1   5   6.7e-06   0.00028   17.4   0.0   195   225     3    33     1    35 0.92 -
C0000000010_ptg000010l:74467-75246     -            260 12680at4891          -            242   1.9e-23   80.2   0.3   2   5   2.3e-08   9.7e-07   25.4   0.0    90   133    36    80    33    90 0.88 -
C0000000010_ptg000010l:74467-75246     -            260 12680at4891          -            242   1.9e-23   80.2   0.3   3   5    0.0068      0.28    7.6   0.0   194   221    85   113    81   118 0.68 -
C0000000010_ptg000010l:74467-75246     -            260 12680at4891          -            242   1.9e-23   80.2   0.3   4   5   0.00034     0.014   11.8   0.1    92   126   129   164   127   172 0.60 -
C0000000010_ptg000010l:74467-75246     -            260 12680at4891          -            242   1.9e-23   80.2   0.3   5   5   0.00025     0.011   12.2   0.0    90   129   181   221   179   240 0.85 -
C0000000003_ptg000003l:672388-673722   -            445 12680at4891          -            242   5.9e-20   68.7   5.6   1   5   0.00044     0.018   11.4   0.0    88   130   127   171   124   173 0.80 -
C0000000003_ptg000003l:672388-673722   -            445 12680at4891          -            242   5.9e-20   68.7   5.6   2   5   0.00019     0.008   12.6   0.2    91   124   173   207   171   209 0.87 -
C0000000003_ptg000003l:672388-673722   -            445 12680at4891          -            242   5.9e-20   68.7   5.6   3   5     1e-07   4.3e-06   23.3   0.0    80   128   204   253   204   257 0.89 -
C0000000003_ptg000003l:672388-673722   -            445 12680at4891          -            242   5.9e-20   68.7   5.6   4   5   7.9e-06   0.00033   17.2   0.0    92   128   258   295   253   300 0.83 -
C0000000003_ptg000003l:672388-673722   -            445 12680at4891          -            242   5.9e-20   68.7   5.6   5   5       0.1       4.2    3.7   0.0    22    49   398   425   379   434 0.81 -
C0000000002_ptg000002l:201554-203944   -            797 12680at4891          -            242   8.5e-20   68.2   5.0   1   6      0.15       6.3    3.1   0.0   192   224   468   500   449   513 0.82 -
C0000000002_ptg000002l:201554-203944   -            797 12680at4891          -            242   8.5e-20   68.2   5.0   2   6   0.00015     0.006   13.0   0.0    97   222   528   557   519   562 0.60 -
C0000000002_ptg000002l:201554-203944   -            797 12680at4891          -            242   8.5e-20   68.2   5.0   3   6   0.00048      0.02   11.3   0.2    89   121   562   595   554   601 0.88 -
C0000000002_ptg000002l:201554-203944   -            797 12680at4891          -            242   8.5e-20   68.2   5.0   4   6   3.1e-05    0.0013   15.2   0.0    87   124   602   640   597   648 0.87 -
C0000000002_ptg000002l:201554-203944   -            797 12680at4891          -            242   8.5e-20   68.2   5.0   5   6     0.012       0.5    6.7   0.0   195   220   656   681   647   684 0.86 -
C0000000002_ptg000002l:201554-203944   -            797 12680at4891          -            242   8.5e-20   68.2   5.0   6   6   3.7e-05    0.0015   15.0   0.0    87   127   686   728   680   732 0.82 -
C0000000010_ptg000010l:93758-94756     -            333 12680at4891          -            242   1.7e-19   67.2  13.6   1   6   0.00017    0.0072   12.8   0.0    91   129     1    40     1    43 0.88 -
C0000000010_ptg000010l:93758-94756     -            333 12680at4891          -            242   1.7e-19   67.2  13.6   2   6    0.0067      0.28    7.6   0.1    91   131    44    92    42    93 0.63 -
C0000000010_ptg000010l:93758-94756     -            333 12680at4891          -            242   1.7e-19   67.2  13.6   3   6   0.00066     0.027   10.9   0.1    91   125    93   127    89   137 0.86 -
C0000000010_ptg000010l:93758-94756     -            333 12680at4891          -            242   1.7e-19   67.2  13.6   4   6   1.4e-06   5.9e-05   19.6   0.1    85   125   211   252   189   257 0.85 -
C0000000010_ptg000010l:93758-94756     -            333 12680at4891          -            242   1.7e-19   67.2  13.6   5   6   3.2e-07   1.3e-05   21.7   0.2    83   127   251   296   250   301 0.90 -
C0000000010_ptg000010l:93758-94756     -            333 12680at4891          -            242   1.7e-19   67.2  13.6   6   6      0.59        24    1.2   0.1    92   120   302   331   299   333 0.67 -
