#                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000004_ptg000004l:280374-281687   -            438 16810at4891          -            278  5.5e-100  331.2  12.6   1   4   0.00041      0.12    8.6   0.0     1    14     6    19     6    40 0.86 -
C0000000004_ptg000004l:280374-281687   -            438 16810at4891          -            278  5.5e-100  331.2  12.6   2   4     7e-25   2.1e-22   76.7   0.3    15    89    43   134    30   142 0.86 -
C0000000004_ptg000004l:280374-281687   -            438 16810at4891          -            278  5.5e-100  331.2  12.6   3   4   1.5e-70   4.4e-68  226.5   0.8    91   257   185   387   177   389 0.87 -
C0000000004_ptg000004l:280374-281687   -            438 16810at4891          -            278  5.5e-100  331.2  12.6   4   4   6.2e-06    0.0018   14.6   0.1   256   278   411   435   397   435 0.85 -
C0000000001_ptg000001l:217968-219056   -            363 16810at4891          -            278   4.4e-35  118.3   0.0   1   3      0.47   1.4e+02   -1.5   0.0     1    15     1    15     1    39 0.81 -
C0000000001_ptg000001l:217968-219056   -            363 16810at4891          -            278   4.4e-35  118.3   0.0   2   3   9.5e-37   2.8e-34  115.7   0.0    27   255    58   322    35   331 0.80 -
C0000000001_ptg000001l:217968-219056   -            363 16810at4891          -            278   4.4e-35  118.3   0.0   3   3      0.55   1.6e+02   -1.7   0.0   256   268   347   359   338   362 0.83 -
C0000000005_ptg000005l:1105014-1106177 -            388 16810at4891          -            278   4.1e-26   88.9   0.0   1   2   4.9e-28   1.4e-25   87.1   0.0    25   246    62   320    55   332 0.78 -
C0000000005_ptg000005l:1105014-1106177 -            388 16810at4891          -            278   4.1e-26   88.9   0.0   2   2      0.82   2.4e+02   -2.2   0.0   257   276   367   386   361   387 0.87 -
C0000000015_ptg000015l:363763-364857   -            365 16810at4891          -            278   5.3e-21   72.1   0.0   1   2      0.24        72   -0.5   0.1     1    14     2    15     2    18 0.89 -
C0000000015_ptg000015l:363763-364857   -            365 16810at4891          -            278   5.3e-21   72.1   0.0   2   2   1.5e-22   4.5e-20   69.1   0.0    27   255    59   326    49   336 0.75 -
C0000000006_ptg000006l:187518-188864   -            449 16810at4891          -            278   9.7e-20   67.9   0.4   1   2     2e-21   5.7e-19   65.4   0.0    27   249   110   379    89   391 0.73 -
C0000000006_ptg000006l:187518-188864   -            449 16810at4891          -            278   9.7e-20   67.9   0.4   2   2       2.7     8e+02   -4.0   0.1   260   275   428   443   425   444 0.78 -
C0000000014_ptg000014l:263013-265202   -            730 16810at4891          -            278   1.9e-18   63.7   0.5   1   2   1.3e-11   3.7e-09   33.2   0.0    29   171    94   262    86   277 0.75 -
C0000000014_ptg000014l:263013-265202   -            730 16810at4891          -            278   1.9e-18   63.7   0.5   2   2   7.9e-10   2.3e-07   27.3   0.1   176   257   604   700   600   704 0.73 -
C0000000006_ptg000006l:473328-474794   -            489 16810at4891          -            278     7e-14   48.7   0.0   1   2   6.2e-08   1.8e-05   21.1   0.0    34   136    76   198    65   203 0.70 -
C0000000006_ptg000006l:473328-474794   -            489 16810at4891          -            278     7e-14   48.7   0.0   2   2     6e-09   1.8e-06   24.4   0.0   199   249   381   434   377   452 0.87 -
C0000000003_ptg000003l:298946-300325   -            460 16810at4891          -            278     7e-09   32.3   0.3   1   4      0.99   2.9e+02   -2.5   0.0     1    36     1    36     1    38 0.81 -
C0000000003_ptg000003l:298946-300325   -            460 16810at4891          -            278     7e-09   32.3   0.3   2   4   3.8e-05     0.011   12.0   0.0    93   136   146   190    71   239 0.87 -
C0000000003_ptg000003l:298946-300325   -            460 16810at4891          -            278     7e-09   32.3   0.3   3   4      0.51   1.5e+02   -1.5   0.0   177   201   289   312   279   338 0.78 -
C0000000003_ptg000003l:298946-300325   -            460 16810at4891          -            278     7e-09   32.3   0.3   4   4   1.3e-06   0.00039   16.8   0.0   212   253   374   415   365   427 0.86 -
C0000000007_ptg000007l:321537-322907   -            457 16810at4891          -            278   1.1e-07   28.4   0.2   1   3      0.43   1.3e+02   -1.3   0.0   181   194    12    25     2    34 0.75 -
C0000000007_ptg000007l:321537-322907   -            457 16810at4891          -            278   1.1e-07   28.4   0.2   2   3   4.5e-06    0.0013   15.0   0.0    71   136   118   192    96   199 0.77 -
C0000000007_ptg000007l:321537-322907   -            457 16810at4891          -            278   1.1e-07   28.4   0.2   3   3   0.00016     0.047    9.9   0.0   202   245   301   345   276   357 0.74 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/16810at4891.hmm
# Target file:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas
# Option settings: hmmsearch --domtblout /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/16810at4891.out --cpu 1 /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/16810at4891.hmm /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas 
# Current dir:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478
# Date:            Thu Feb 23 09:51:01 2023
# [ok]
