#                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000005_ptg000005l:687536-689173   -            546 5530at4891           -            453  7.7e-237  783.5   3.8   1   1  1.1e-238  3.4e-236  781.4   3.8     1   453     2   542     2   542 0.90 -
C0000000006_ptg000006l:349440-351047   -            536 5530at4891           -            453     9e-48  160.3   2.7   1   2   1.6e-28   4.6e-26   88.8   1.0     4   151     9   157     6   188 0.87 -
C0000000006_ptg000006l:349440-351047   -            536 5530at4891           -            453     9e-48  160.3   2.7   2   2   3.7e-23   1.1e-20   71.1   0.0   180   400   218   460   211   467 0.84 -
C0000000006_ptg000006l:189077-190735   -            553 5530at4891           -            453     1e-45  153.5   1.0   1   1   5.2e-48   1.5e-45  153.0   1.0    17   400    37   476    25   495 0.81 -
C0000000005_ptg000005l:1304092-1305675 -            528 5530at4891           -            453   2.1e-42  142.6   6.1   1   1     1e-44   2.9e-42  142.1   6.1    16   406    19   464    10   485 0.79 -
C0000000005_ptg000005l:636689-638356   -            556 5530at4891           -            453     3e-41  138.8   7.5   1   1   1.8e-43   5.4e-41  138.0   7.5    14   399    19   460    11   472 0.79 -
C0000000006_ptg000006l:549078-550727   -            550 5530at4891           -            453   8.4e-40  134.0   2.4   1   1     5e-42   1.5e-39  133.3   2.4    19   401    27   456    11   476 0.82 -
C0000000016_ptg000016l:361632-363212   -            527 5530at4891           -            453   4.4e-38  128.4   6.5   1   1   2.7e-40     8e-38  127.5   6.5    13   437    14   501     2   518 0.74 -
C0000000006_ptg000006l:336936-338639   -            568 5530at4891           -            453   5.1e-29   98.5   2.5   1   1   5.6e-31   1.6e-28   96.8   2.5    21   401    31   466    22   478 0.79 -
C0000000001_ptg000001l:79508-85876     -           2123 5530at4891           -            453    0.0013   14.7   0.0   1   1   8.7e-06    0.0026   13.8   0.0   179   315   702   828   659   867 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/5530at4891.hmm
# Target file:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas
# Option settings: hmmsearch --domtblout /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/5530at4891.out --cpu 1 /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/5530at4891.hmm /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas 
# Current dir:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478
# Date:            Thu Feb 23 09:51:20 2023
# [ok]
