#                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000014_ptg000014l:623019-629675   -           2219 170at4891            -           1602         0 2382.8  76.0   1   7     0.012        15   -0.3   0.0    13    27    74    88    64    93 0.85 -
C0000000014_ptg000014l:623019-629675   -           2219 170at4891            -           1602         0 2382.8  76.0   2   7         0         0 2009.4  19.3    23  1056   109  1240   105  1256 0.93 -
C0000000014_ptg000014l:623019-629675   -           2219 170at4891            -           1602         0 2382.8  76.0   3   7     3e-10     4e-07   24.8   2.2  1027  1098  1261  1366  1221  1379 0.69 -
C0000000014_ptg000014l:623019-629675   -           2219 170at4891            -           1602         0 2382.8  76.0   4   7   4.7e-08   6.3e-05   17.5   0.1  1109  1193  1423  1544  1388  1580 0.65 -
C0000000014_ptg000014l:623019-629675   -           2219 170at4891            -           1602         0 2382.8  76.0   5   7   4.7e-16   6.3e-13   44.0   2.6  1195  1267  1609  1693  1596  1714 0.83 -
C0000000014_ptg000014l:623019-629675   -           2219 170at4891            -           1602         0 2382.8  76.0   6   7   9.4e-62   1.2e-58  195.5  13.7  1264  1465  1718  1972  1706  1986 0.86 -
C0000000014_ptg000014l:623019-629675   -           2219 170at4891            -           1602         0 2382.8  76.0   7   7   3.8e-31   5.1e-28   94.1   5.3  1439  1601  1985  2204  1972  2205 0.76 -
C0000000005_ptg000005l:1225507-1228797 -           1097 170at4891            -           1602   2.5e-06   22.2   1.5   1   3   3.6e-09   4.7e-06   21.2   0.1   151   268   317   427   307   444 0.83 -
C0000000005_ptg000005l:1225507-1228797 -           1097 170at4891            -           1602   2.5e-06   22.2   1.5   2   3     0.039        52   -2.1   0.0   630   666   676   711   671   748 0.71 -
C0000000005_ptg000005l:1225507-1228797 -           1097 170at4891            -           1602   2.5e-06   22.2   1.5   3   3     0.049        64   -2.4   0.1  1356  1431   745   819   721   835 0.77 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/170at4891.hmm
# Target file:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas
# Option settings: hmmsearch --domtblout /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/170at4891.out --cpu 1 /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/170at4891.hmm /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas 
# Current dir:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478
# Date:            Thu Feb 23 09:51:02 2023
# [ok]
