#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000008_ptg000008l:421632-424823 -           1064 1491at4891           -            869         0 1661.0   9.1   1   2         0         0 1660.1   4.7     6   853    74  1004    69  1020 0.94 -
C0000000008_ptg000008l:421632-424823 -           1064 1491at4891           -            869         0 1661.0   9.1   2   2    0.0051       2.2    3.0   0.1   850   869  1045  1064  1035  1064 0.88 -
C0000000002_ptg000002l:723429-726644 -           1072 1491at4891           -            869   1.3e-52  175.8   1.5   1   3   7.3e-19   3.2e-16   55.4   0.0    65   222    34   195     8   215 0.87 -
C0000000002_ptg000002l:723429-726644 -           1072 1491at4891           -            869   1.3e-52  175.8   1.5   2   3     6e-29   2.7e-26   88.7   0.1   294   608   301   648   288   655 0.76 -
C0000000002_ptg000002l:723429-726644 -           1072 1491at4891           -            869   1.3e-52  175.8   1.5   3   3   6.3e-10   2.8e-07   25.8   0.0   668   775   679   787   663   800 0.87 -
C0000000003_ptg000003l:460951-463899 -            983 1491at4891           -            869   2.5e-39  131.9   1.6   1   3   1.8e-17   7.9e-15   50.8   0.0    62   224    62   225    35   253 0.86 -
C0000000003_ptg000003l:460951-463899 -            983 1491at4891           -            869   2.5e-39  131.9   1.6   2   3   1.5e-18   6.8e-16   54.3   0.0   278   581   315   670   273   682 0.70 -
C0000000003_ptg000003l:460951-463899 -            983 1491at4891           -            869   2.5e-39  131.9   1.6   3   3     2e-07   8.9e-05   17.5   0.3   615   774   675   837   671   840 0.73 -
C0000000013_ptg000013l:416426-419104 -            893 1491at4891           -            869   1.8e-18   62.8   8.2   1   5   1.3e-16   5.8e-14   47.9   0.1    68   249    45   213    29   221 0.81 -
C0000000013_ptg000013l:416426-419104 -            893 1491at4891           -            869   1.8e-18   62.8   8.2   2   5    0.0012      0.55    5.0   0.0   250   279   248   280   234   292 0.75 -
C0000000013_ptg000013l:416426-419104 -            893 1491at4891           -            869   1.8e-18   62.8   8.2   3   5    0.0026       1.1    4.0   0.0   332   377   388   432   369   437 0.78 -
C0000000013_ptg000013l:416426-419104 -            893 1491at4891           -            869   1.8e-18   62.8   8.2   4   5     0.001      0.46    5.2   0.4   442   462   440   460   437   469 0.86 -
C0000000013_ptg000013l:416426-419104 -            893 1491at4891           -            869   1.8e-18   62.8   8.2   5   5     0.091        40   -1.2   0.2   703   785   737   820   710   846 0.71 -
C0000000003_ptg000003l:689646-692912 -           1089 1491at4891           -            869     2e-08   29.6   0.1   1   3   6.7e-07    0.0003   15.8   0.0    71   126    58   113    20   126 0.86 -
C0000000003_ptg000003l:689646-692912 -           1089 1491at4891           -            869     2e-08   29.6   0.1   2   3     0.011       4.7    1.9   0.0   257   278   309   330   203   335 0.71 -
C0000000003_ptg000003l:689646-692912 -           1089 1491at4891           -            869     2e-08   29.6   0.1   3   3   0.00034      0.15    6.9   0.2   355   459   496   599   477   610 0.74 -
C0000000008_ptg000008l:251755-253416 -            554 1491at4891           -            869   2.4e-05   19.4   0.0   1   2    0.0026       1.1    3.9   0.0    84   128    17    61     4    93 0.86 -
C0000000008_ptg000008l:251755-253416 -            554 1491at4891           -            869   2.4e-05   19.4   0.0   2   2   4.5e-06     0.002   13.1   0.0   559   578   326   345   291   371 0.88 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/1491at4891.hmm
# Target file:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas
# Option settings: hmmsearch --domtblout /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/1491at4891.out --cpu 1 /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/1491at4891.hmm /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas 
# Current dir:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478
# Date:            Thu Feb 23 09:51:04 2023
# [ok]
