#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000013_ptg000013l:502170-504254 -            695 23590at4891          -            302   8.9e-38  127.9  24.7   1   5     1e-26   8.9e-24   81.9   0.4     2    62    45   106    44   136 0.86 -
C0000000013_ptg000013l:502170-504254 -            695 23590at4891          -            302   8.9e-38  127.9  24.7   2   5      0.37   3.3e+02   -2.0   0.1    74   105   180   212   163   228 0.68 -
C0000000013_ptg000013l:502170-504254 -            695 23590at4891          -            302   8.9e-38  127.9  24.7   3   5   2.3e-06     0.002   15.1   3.2    61   177   251   373   241   415 0.69 -
C0000000013_ptg000013l:502170-504254 -            695 23590at4891          -            302   8.9e-38  127.9  24.7   4   5     0.096        85   -0.1   0.4   208   229   509   529   484   560 0.65 -
C0000000013_ptg000013l:502170-504254 -            695 23590at4891          -            302   8.9e-38  127.9  24.7   5   5     9e-14   7.9e-11   39.4   0.2   237   302   605   695   593   695 0.79 -
C0000000008_ptg000008l:42546-43358   -            271 23590at4891          -            302    0.0015   15.5   0.1   1   2   1.7e-06    0.0015   15.5   0.1    11   101    29   119    26   149 0.86 -
C0000000008_ptg000008l:42546-43358   -            271 23590at4891          -            302    0.0015   15.5   0.1   2   2      0.99   8.8e+02   -3.4   6.4    75   143   183   251   158   269 0.49 -
C0000000008_ptg000008l:920711-922123 -            471 23590at4891          -            302     0.031   11.2   3.0   1   1     6e-05     0.053   10.4   3.0    61   216   252   407   236   410 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/23590at4891.hmm
# Target file:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas
# Option settings: hmmsearch --domtblout /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/23590at4891.out --cpu 1 /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/23590at4891.hmm /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas 
# Current dir:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478
# Date:            Thu Feb 23 09:51:07 2023
# [ok]
