#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000011_ptg000011l:800509-802485 -            659 5815at4891           -            522    5e-176  583.4  15.9   1   3   4.1e-11   9.1e-09   31.5   0.0     1    37     1    38     1    60 0.78 -
C0000000011_ptg000011l:800509-802485 -            659 5815at4891           -            522    5e-176  583.4  15.9   2   3  7.7e-149  1.7e-146  486.0   1.0    33   430    71   544    67   560 0.87 -
C0000000011_ptg000011l:800509-802485 -            659 5815at4891           -            522    5e-176  583.4  15.9   3   3   9.1e-23     2e-20   70.0   7.5   423   522   558   659   548   659 0.80 -
C0000000007_ptg000007l:673677-674798 -            374 5815at4891           -            522   1.3e-16   57.4   0.9   1   1   7.5e-19   1.7e-16   57.1   0.9    70   147    17    85     1    91 0.85 -
C0000000004_ptg000004l:300422-301696 -            425 5815at4891           -            522   2.2e-16   56.7   0.6   1   1   1.6e-18   3.5e-16   56.0   0.6    78   153     2    74     1    79 0.95 -
C0000000006_ptg000006l:453508-455343 -            612 5815at4891           -            522   3.3e-14   49.5   5.8   1   1   1.9e-16   4.1e-14   49.1   4.6    75   143   508   579   446   587 0.82 -
C0000000001_ptg000001l:166046-167458 -            471 5815at4891           -            522   6.4e-13   45.2   1.4   1   2   2.9e-15   6.4e-13   45.2   1.4    69   147    16    88    10    91 0.87 -
C0000000001_ptg000001l:166046-167458 -            471 5815at4891           -            522   6.4e-13   45.2   1.4   2   2      0.37        82   -1.3   0.1   447   503   385   446   360   457 0.56 -
C0000000014_ptg000014l:295256-296551 -            432 5815at4891           -            522   3.6e-12   42.8   1.0   1   2   2.9e-14   6.3e-12   41.9   0.8    78   150     8    74     2    81 0.90 -
C0000000014_ptg000014l:295256-296551 -            432 5815at4891           -            522   3.6e-12   42.8   1.0   2   2       1.7   3.7e+02   -3.5   0.0   361   387   400   426   395   430 0.83 -
C0000000014_ptg000014l:270845-272071 -            409 5815at4891           -            522   3.6e-12   42.7   0.1   1   1   2.3e-14   5.1e-12   42.2   0.1    78   148     8    71     2    77 0.92 -
C0000000014_ptg000014l:555468-557231 -            588 5815at4891           -            522   2.3e-10   36.8   0.3   1   3     1e-12   2.3e-10   36.8   0.3    78   143     6    66     4    70 0.90 -
C0000000014_ptg000014l:555468-557231 -            588 5815at4891           -            522   2.3e-10   36.8   0.3   2   3      0.52   1.1e+02   -1.8   0.2   226   260   335   369   303   381 0.75 -
C0000000014_ptg000014l:555468-557231 -            588 5815at4891           -            522   2.3e-10   36.8   0.3   3   3       9.9   2.2e+03   -6.0   8.3   462   511   430   480   386   489 0.58 -
C0000000014_ptg000014l:158377-159432 -            352 5815at4891           -            522   2.8e-10   36.5   0.2   1   1   1.8e-12   4.1e-10   36.0   0.2    78   147     8    68     3    72 0.93 -
C0000000006_ptg000006l:133776-134267 -            164 5815at4891           -            522   7.6e-09   31.8   1.9   1   1   4.5e-11   9.9e-09   31.4   1.9    78   144     6    69     2    77 0.89 -
C0000000008_ptg000008l:31118-32416   -            433 5815at4891           -            522   1.1e-06   24.6   0.1   1   1   9.7e-09   2.2e-06   23.7   0.1    78   143    99   164    48   167 0.86 -
C0000000001_ptg000001l:32648-33535   -            296 5815at4891           -            522   0.00012   17.9   0.4   1   1   7.3e-07   0.00016   17.5   0.4    78   112    47    83    23   116 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/5815at4891.hmm
# Target file:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas
# Option settings: hmmsearch --domtblout /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/5815at4891.out --cpu 1 /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/5815at4891.hmm /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas 
# Current dir:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478
# Date:            Thu Feb 23 09:51:16 2023
# [ok]
