#                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000008_ptg000008l:192003-194357   -            785 4490at4891           -            530  2.7e-189  627.3  17.8   1   3  1.3e-136  7.4e-135  447.7   6.5     1   366     9   505     9   514 0.79 -
C0000000008_ptg000008l:192003-194357   -            785 4490at4891           -            530  2.7e-189  627.3  17.8   2   3   4.3e-51   2.5e-49  165.4   1.6   365   479   534   683   527   688 0.88 -
C0000000008_ptg000008l:192003-194357   -            785 4490at4891           -            530  2.7e-189  627.3  17.8   3   3   0.00024     0.014   11.2   0.0   485   530   717   785   693   785 0.66 -
C0000000010_ptg000010l:93758-94756     -            333 4490at4891           -            530   1.9e-17   60.2  10.7   1   5   0.00038     0.022   10.5   0.1   119   293     2    32     1    40 0.44 -
C0000000010_ptg000010l:93758-94756     -            333 4490at4891           -            530   1.9e-17   60.2  10.7   2   5   0.00096     0.055    9.2   0.1   178   214    44    87    39    92 0.78 -
C0000000010_ptg000010l:93758-94756     -            333 4490at4891           -            530   1.9e-17   60.2  10.7   3   5   4.5e-05    0.0026   13.5   0.0   115   151    90   130    83   157 0.80 -
C0000000010_ptg000010l:93758-94756     -            333 4490at4891           -            530   1.9e-17   60.2  10.7   4   5   1.6e-07   9.3e-06   21.6   0.4   413   480   210   291   162   293 0.73 -
C0000000010_ptg000010l:93758-94756     -            333 4490at4891           -            530   1.9e-17   60.2  10.7   5   5   1.6e-05    0.0009   15.1   0.4   252   332   249   330   248   332 0.86 -
C0000000002_ptg000002l:201554-203944   -            797 4490at4891           -            530   5.2e-15   52.2   0.3   1   4   8.2e-06   0.00047   16.0   0.0   132   211   482   555   470   557 0.65 -
C0000000002_ptg000002l:201554-203944   -            797 4490at4891           -            530   5.2e-15   52.2   0.3   2   4   3.1e-05    0.0018   14.1   0.0   260   294   562   596   556   603 0.90 -
C0000000002_ptg000002l:201554-203944   -            797 4490at4891           -            530   5.2e-15   52.2   0.3   3   4    0.0002     0.012   11.4   0.0   261   334   605   679   600   690 0.84 -
