#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000009_ptg000009l:163928-165487 -            520 16038at4891          -            381  9.7e-171  564.7  27.0   1   4   6.9e-31   1.7e-28   96.6  15.5     1    87     1    91     1   101 0.82 -
C0000000009_ptg000009l:163928-165487 -            520 16038at4891          -            381  9.7e-171  564.7  27.0   2   4   5.6e-06    0.0013   14.6   2.0    57    91    90   126    75   139 0.77 -
C0000000009_ptg000009l:163928-165487 -            520 16038at4891          -            381  9.7e-171  564.7  27.0   3   4  3.1e-137  7.5e-135  446.6   0.1    89   364   150   461   143   473 0.89 -
C0000000009_ptg000009l:163928-165487 -            520 16038at4891          -            381  9.7e-171  564.7  27.0   4   4   2.6e-05    0.0062   12.4   0.0   361   381   482   502   474   502 0.85 -
C0000000014_ptg000014l:54844-56799   -            475 16038at4891          -            381     2e-54  181.9   0.0   1   1     1e-56   2.5e-54  181.6   0.0    95   362   203   472   164   475 0.89 -
C0000000008_ptg000008l:786312-788189 -            626 16038at4891          -            381   2.8e-27   92.5   0.1   1   2   9.2e-10   2.2e-07   27.0   0.5    75   172   157   258   131   283 0.74 -
C0000000008_ptg000008l:786312-788189 -            626 16038at4891          -            381   2.8e-27   92.5   0.1   2   2   5.3e-20   1.3e-17   60.8   0.0   211   378   337   522   335   525 0.84 -
C0000000007_ptg000007l:303073-304554 -            494 16038at4891          -            381   1.1e-09   34.6   5.7   1   2   8.5e-07    0.0002   17.3   1.2   195   272   227   305   213   321 0.73 -
C0000000007_ptg000007l:303073-304554 -            494 16038at4891          -            381   1.1e-09   34.6   5.7   2   2   2.6e-07   6.4e-05   19.0   0.2   114   204   322   420   312   427 0.72 -
C0000000005_ptg000005l:379567-380358 -            264 16038at4891          -            381   2.5e-09   33.5   0.0   1   1   1.6e-11   3.9e-09   32.8   0.0   216   284    91   164    85   177 0.84 -
C0000000007_ptg000007l:431536-432588 -            351 16038at4891          -            381   1.8e-08   30.6   0.0   1   1   1.6e-10   3.8e-08   29.6   0.0   106   300    32   251    11   262 0.71 -
C0000000008_ptg000008l:249316-250419 -            368 16038at4891          -            381     3e-05   20.1   0.2   1   2   1.2e-06   0.00029   16.8   0.0   213   274    66   127    60   139 0.78 -
C0000000008_ptg000008l:249316-250419 -            368 16038at4891          -            381     3e-05   20.1   0.2   2   2     0.093        22    0.7   0.0   113   132   139   158   130   167 0.81 -
C0000000003_ptg000003l:566987-568927 -            647 16038at4891          -            381   5.6e-05   19.2   4.6   1   3   7.1e-06    0.0017   14.3   0.0   215   275   172   232   164   256 0.76 -
C0000000003_ptg000003l:566987-568927 -            647 16038at4891          -            381   5.6e-05   19.2   4.6   2   3    0.0024      0.58    5.9   0.1   139   201   277   342   248   363 0.74 -
C0000000003_ptg000003l:566987-568927 -            647 16038at4891          -            381   5.6e-05   19.2   4.6   3   3       3.5   8.4e+02   -4.5   1.7    29    85   499   553   487   561 0.40 -
C0000000012_ptg000012l:152132-153238 -            369 16038at4891          -            381    0.0004   16.3   0.3   1   2   3.2e-06   0.00077   15.4   0.1   212   269    67   124    59   143 0.83 -
C0000000012_ptg000012l:152132-153238 -            369 16038at4891          -            381    0.0004   16.3   0.3   2   2       1.6   3.8e+02   -3.3   0.0   146   159   246   259   243   268 0.80 -
C0000000015_ptg000015l:441162-442649 -            496 16038at4891          -            381     0.013   11.4   0.1   1   2   0.00018     0.043    9.6   0.0   209   236   324   351   319   385 0.87 -
C0000000015_ptg000015l:441162-442649 -            496 16038at4891          -            381     0.013   11.4   0.1   2   2       0.4        97   -1.4   0.0   140   158   436   454   397   480 0.68 -
C0000000012_ptg000012l:173480-175465 -            662 16038at4891          -            381     0.015   11.2   0.2   1   3     0.027       6.4    2.5   0.0   208   233     3    28     1    34 0.87 -
C0000000012_ptg000012l:173480-175465 -            662 16038at4891          -            381     0.015   11.2   0.2   2   3    0.0047       1.1    5.0   0.0   197   233   435   471   394   478 0.87 -
C0000000012_ptg000012l:173480-175465 -            662 16038at4891          -            381     0.015   11.2   0.2   3   3       0.3        73   -1.0   0.0   109   154   516   564   496   572 0.71 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/16038at4891.hmm
# Target file:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas
# Option settings: hmmsearch --domtblout /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/16038at4891.out --cpu 1 /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/16038at4891.hmm /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas 
# Current dir:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478
# Date:            Thu Feb 23 09:51:02 2023
# [ok]
