#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000011_ptg000011l:679610-680803 -            398 14521at4891          -            349  2.3e-206  681.9   6.8   1   1    1e-207  1.9e-205  678.9   6.8     1   349     5   398     5   398 0.95 -
C0000000002_ptg000002l:341091-342395 -            435 14521at4891          -            349   1.6e-48  162.8   3.2   1   2   1.4e-49   2.6e-47  158.9   0.9     3   329     1   375     1   382 0.75 -
C0000000002_ptg000002l:341091-342395 -            435 14521at4891          -            349   1.6e-48  162.8   3.2   2   2       2.3   4.3e+02   -3.0   0.1   329   345   417   433   416   435 0.89 -
C0000000003_ptg000003l:237960-239264 -            435 14521at4891          -            349   1.6e-48  162.8   3.2   1   2   1.4e-49   2.6e-47  158.9   0.9     3   329     1   375     1   382 0.75 -
C0000000003_ptg000003l:237960-239264 -            435 14521at4891          -            349   1.6e-48  162.8   3.2   2   2       2.3   4.3e+02   -3.0   0.1   329   345   417   433   416   435 0.89 -
C0000000005_ptg000005l:715242-717281 -            680 14521at4891          -            349   4.7e-35  118.5   4.5   1   2   5.5e-36     1e-33  114.1   2.0     3   291   253   584   251   603 0.74 -
C0000000005_ptg000005l:715242-717281 -            680 14521at4891          -            349   4.7e-35  118.5   4.5   2   2      0.13        25    1.0   0.0   328   348   659   679   590   680 0.69 -
C0000000017_ptg000017l:74913-76736   -            608 14521at4891          -            349   4.4e-25   85.7   0.0   1   1   1.1e-25   2.2e-23   80.2   0.0     4   277   165   493   162   510 0.68 -
C0000000009_ptg000009l:206423-208003 -            527 14521at4891          -            349   7.9e-21   71.7   1.1   1   2   2.7e-06   0.00051   16.5   0.1     4    28    99   123    96   135 0.85 -
C0000000009_ptg000009l:206423-208003 -            527 14521at4891          -            349   7.9e-21   71.7   1.1   2   2   1.3e-17   2.4e-15   53.7   0.1    63   232   187   355   182   364 0.78 -
C0000000004_ptg000004l:251333-253564 -            744 14521at4891          -            349   7.8e-15   52.0   0.6   1   2   2.4e-14   4.6e-12   42.9   0.1     6   131    54   192    49   205 0.78 -
C0000000004_ptg000004l:251333-253564 -            744 14521at4891          -            349   7.8e-15   52.0   0.6   2   2    0.0021       0.4    7.0   0.0   143   197   291   338   262   348 0.77 -
C0000000013_ptg000013l:249549-251420 -            624 14521at4891          -            349   8.3e-15   51.9   0.1   1   1   1.9e-16   3.6e-14   49.8   0.1     7   128    27   157    23   304 0.71 -
C0000000006_ptg000006l:524852-527200 -            783 14521at4891          -            349   9.2e-13   45.2   0.8   1   2   8.1e-14   1.5e-11   41.2   0.3     7   130    10   138     6   159 0.84 -
C0000000006_ptg000006l:524852-527200 -            783 14521at4891          -            349   9.2e-13   45.2   0.8   2   2     0.077        15    1.8   0.0   172   191   275   294   263   301 0.86 -
C0000000011_ptg000011l:273165-275072 -            636 14521at4891          -            349     4e-10   36.5   3.9   1   2   2.1e-12     4e-10   36.5   3.9     8   234   108   324   102   333 0.74 -
C0000000011_ptg000011l:273165-275072 -            636 14521at4891          -            349     4e-10   36.5   3.9   2   2       2.1   3.9e+02   -2.9   0.1   204   233   543   575   501   610 0.56 -
C0000000005_ptg000005l:279844-282354 -            837 14521at4891          -            349   5.5e-10   36.1   3.4   1   3   2.7e-11     5e-09   32.9   1.5     7   128    18   159    13   189 0.70 -
C0000000005_ptg000005l:279844-282354 -            837 14521at4891          -            349   5.5e-10   36.1   3.4   2   3       1.5   2.8e+02   -2.4   0.0   149   191   286   329   279   338 0.77 -
C0000000005_ptg000005l:279844-282354 -            837 14521at4891          -            349   5.5e-10   36.1   3.4   3   3      0.14        27    0.9   0.0   193   241   370   419   359   434 0.78 -
C0000000011_ptg000011l:576067-578595 -            843 14521at4891          -            349   5.6e-10   36.1   3.4   1   3   2.7e-11   5.1e-09   32.9   1.5     7   128    24   165    19   195 0.70 -
C0000000011_ptg000011l:576067-578595 -            843 14521at4891          -            349   5.6e-10   36.1   3.4   2   3       1.5   2.8e+02   -2.4   0.0   149   191   292   335   285   344 0.77 -
C0000000011_ptg000011l:576067-578595 -            843 14521at4891          -            349   5.6e-10   36.1   3.4   3   3      0.14        27    0.9   0.0   193   241   376   425   365   440 0.78 -
