#                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000007_ptg000007l:535847-536884   -            346 15470at4891          -            283  9.5e-139  458.6   4.9   1   2   9.3e-52   4.4e-50  167.7   0.0     1   121     1   132     1   151 0.91 -
C0000000007_ptg000007l:535847-536884   -            346 15470at4891          -            283  9.5e-139  458.6   4.9   2   2   1.3e-88   6.3e-87  288.6   4.1   116   282   156   336   146   337 0.91 -
C0000000003_ptg000003l:52077-53465     -            463 15470at4891          -            283   1.5e-22   77.4   3.5   1   4     0.022         1    5.7   0.0   234   270   212   249   187   256 0.85 -
C0000000003_ptg000003l:52077-53465     -            463 15470at4891          -            283   1.5e-22   77.4   3.5   2   4     5e-09   2.4e-07   27.5   0.0     6    85   260   344   254   345 0.88 -
C0000000003_ptg000003l:52077-53465     -            463 15470at4891          -            283   1.5e-22   77.4   3.5   3   4   2.4e-05    0.0011   15.4   0.0   234   270   343   379   341   381 0.91 -
C0000000003_ptg000003l:52077-53465     -            463 15470at4891          -            283   1.5e-22   77.4   3.5   4   4   3.3e-09   1.5e-07   28.1   0.2     6    74   388   463   384   463 0.90 -
C0000000016_ptg000016l:181896-182717   -            274 15470at4891          -            283   6.3e-22   75.3   4.8   1   4       0.2       9.3    2.6   0.0    64    86     1    23     1    41 0.69 -
C0000000016_ptg000016l:181896-182717   -            274 15470at4891          -            283   6.3e-22   75.3   4.8   2   4   6.9e-11   3.3e-09   33.6   0.4     8    81    24    98    19   102 0.81 -
C0000000016_ptg000016l:181896-182717   -            274 15470at4891          -            283   6.3e-22   75.3   4.8   3   4     0.001      0.05   10.0   0.0   235   268   101   134    96   140 0.91 -
C0000000016_ptg000016l:181896-182717   -            274 15470at4891          -            283   6.3e-22   75.3   4.8   4   4   1.4e-09   6.5e-08   29.3   0.2    25    85   209   272   207   274 0.93 -
C0000000004_ptg000004l:379350-382178   -            943 15470at4891          -            283   4.2e-20   69.3  16.4   1   6       6.1   2.9e+02   -2.3   0.0    65    84    43    62    39    64 0.79 -
C0000000004_ptg000004l:379350-382178   -            943 15470at4891          -            283   4.2e-20   69.3  16.4   2   6    0.0025      0.12    8.8   0.1    18    76    87   150    80   161 0.79 -
C0000000004_ptg000004l:379350-382178   -            943 15470at4891          -            283   4.2e-20   69.3  16.4   3   6   5.3e-06   0.00025   17.5   0.5     6    77   159   232   154   245 0.86 -
C0000000004_ptg000004l:379350-382178   -            943 15470at4891          -            283   4.2e-20   69.3  16.4   4   6     0.012      0.55    6.6   0.0    48   100   387   446   383   464 0.69 -
C0000000004_ptg000004l:379350-382178   -            943 15470at4891          -            283   4.2e-20   69.3  16.4   5   6   1.1e-05   0.00052   16.5   0.1    20   169   440   600   433   603 0.75 -
C0000000004_ptg000004l:379350-382178   -            943 15470at4891          -            283   4.2e-20   69.3  16.4   6   6   5.6e-08   2.7e-06   24.0   0.1     6    81   611   691   608   715 0.86 -
C0000000010_ptg000010l:112406-115159   -            918 15470at4891          -            283   2.1e-18   63.7   5.1   1   6     0.099       4.7    3.5   0.0     9    41    54    86    49   128 0.78 -
C0000000010_ptg000010l:112406-115159   -            918 15470at4891          -            283   2.1e-18   63.7   5.1   2   6    0.0001    0.0048   13.3   0.1     7    77   143   221   137   225 0.81 -
C0000000010_ptg000010l:112406-115159   -            918 15470at4891          -            283   2.1e-18   63.7   5.1   3   6   3.4e-05    0.0016   14.9   0.0   232   269   338   375   329   384 0.88 -
C0000000010_ptg000010l:112406-115159   -            918 15470at4891          -            283   2.1e-18   63.7   5.1   4   6   3.7e-06   0.00017   18.1   0.0     7    82   384   466   378   469 0.80 -
C0000000010_ptg000010l:112406-115159   -            918 15470at4891          -            283   2.1e-18   63.7   5.1   5   6     2e-06   9.6e-05   18.9   0.1    21   184   441   619   426   627 0.71 -
C0000000010_ptg000010l:112406-115159   -            918 15470at4891          -            283   2.1e-18   63.7   5.1   6   6       7.6   3.6e+02   -2.7   0.0   243   274   682   713   674   721 0.65 -
C0000000013_ptg000013l:113953-116400   -            816 15470at4891          -            283     3e-18   63.2   9.1   1   6      0.27        13    2.1   0.0   139   185    58   104    51   121 0.83 -
