#                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000008_ptg000008l:1014643-1015308 -            222 32172at4891          -            187  2.7e-106  350.4   2.4   1   2  4.4e-108  3.7e-106  350.0   1.7     1   178     5   183     5   189 0.98 -
C0000000008_ptg000008l:1014643-1015308 -            222 32172at4891          -            187  2.7e-106  350.4   2.4   2   2       4.5   3.7e+02   -2.2   0.0   177   187   200   210   195   210 0.85 -
C0000000009_ptg000009l:215251-215919   -            223 32172at4891          -            187  6.9e-105  345.8   1.9   1   2  1.2e-106  9.8e-105  345.3   1.2     1   178     5   183     5   188 0.98 -
C0000000009_ptg000009l:215251-215919   -            223 32172at4891          -            187  6.9e-105  345.8   1.9   2   2       3.9   3.2e+02   -1.9   0.0   174   187   198   211   195   211 0.83 -
C0000000001_ptg000001l:216348-216965   -            206 32172at4891          -            187   4.5e-64  212.7   1.3   1   1   6.5e-66   5.4e-64  212.5   1.3     3   177     2   177     1   186 0.96 -
C0000000001_ptg000001l:141237-141881   -            215 32172at4891          -            187   1.1e-56  188.7   0.5   1   1   1.6e-58   1.3e-56  188.4   0.5     4   176    15   187    12   194 0.96 -
C0000000011_ptg000011l:491256-491801   -            182 32172at4891          -            187   1.6e-47  158.8   0.2   1   1   2.4e-49     2e-47  158.5   0.2    10   170     7   171     4   181 0.92 -
C0000000017_ptg000017l:207733-208374   -            214 32172at4891          -            187   8.8e-45  149.9   0.6   1   2   1.2e-36   9.5e-35  117.1   0.2    10   127     1   128     1   142 0.87 -
C0000000017_ptg000017l:207733-208374   -            214 32172at4891          -            187   8.8e-45  149.9   0.6   2   2   2.2e-10   1.8e-08   31.4   0.0   126   174   147   195   139   204 0.91 -
C0000000013_ptg000013l:202287-203702   -            279 32172at4891          -            187   1.4e-44  149.2   0.3   1   1   2.5e-46   2.1e-44  148.6   0.3    10   173    75   241    70   252 0.93 -
C0000000014_ptg000014l:327549-328034   -            162 32172at4891          -            187   2.2e-43  145.3   0.1   1   1   3.1e-45   2.6e-43  145.1   0.1    11   165     1   162     1   162 0.95 -
C0000000007_ptg000007l:250806-251429   -            208 32172at4891          -            187   1.3e-38  129.7   0.5   1   1   1.8e-40   1.5e-38  129.5   0.5     8   173     7   180     1   188 0.86 -
C0000000002_ptg000002l:75869-76438     -            190 32172at4891          -            187     1e-29  100.7   0.1   1   1   1.5e-31   1.3e-29  100.4   0.1    11   128     1   124     1   183 0.82 -
C0000000011_ptg000011l:516220-516747   -            176 32172at4891          -            187   3.5e-29   99.0   0.3   1   1   5.3e-31   4.4e-29   98.7   0.3    10   169    11   171     5   174 0.92 -
C0000000014_ptg000014l:337375-337848   -            158 32172at4891          -            187   3.6e-27   92.4   0.2   1   1   4.8e-29     4e-27   92.3   0.2    11   165     1   156     1   158 0.91 -
C0000000008_ptg000008l:301643-302128   -            162 32172at4891          -            187   9.2e-25   84.6   0.0   1   1   1.2e-26     1e-24   84.4   0.0    10   169     1   162     1   162 0.92 -
C0000000011_ptg000011l:677177-677527   -            117 32172at4891          -            187     3e-23   79.7   0.0   1   1   3.9e-25   3.3e-23   79.5   0.0    11   126     1   116     1   117 0.95 -
C0000000014_ptg000014l:320804-321376   -            191 32172at4891          -            187   3.3e-17   60.0   0.0   1   1   5.5e-19   4.6e-17   59.5   0.0    11   164     9   172     3   188 0.83 -
C0000000017_ptg000017l:124863-125360   -            166 32172at4891          -            187   6.7e-17   58.9   0.0   1   1   9.1e-19   7.6e-17   58.8   0.0    11   168     1   164     1   166 0.88 -
C0000000016_ptg000016l:306073-306765   -            231 32172at4891          -            187   3.9e-16   56.5   0.0   1   2   1.7e-17   1.4e-15   54.6   0.0    11   130    18   137    11   172 0.86 -
C0000000016_ptg000016l:306073-306765   -            231 32172at4891          -            187   3.9e-16   56.5   0.0   2   2       1.5   1.2e+02   -0.6   0.0   143   164   184   205   158   211 0.76 -
C0000000010_ptg000010l:172834-173409   -            192 32172at4891          -            187   4.7e-16   56.2   0.0   1   1   7.2e-18     6e-16   55.9   0.0     8   169     3   177     1   184 0.87 -
C0000000003_ptg000003l:69878-70411     -            178 32172at4891          -            187     1e-14   51.8   0.0   1   1   1.5e-16   1.3e-14   51.5   0.0    11   127     5   121     2   152 0.90 -
C0000000014_ptg000014l:477250-477927   -            226 32172at4891          -            187   2.7e-14   50.4   0.0   1   2   3.3e-06   0.00028   17.8   0.0    11    48     5    42     2    53 0.87 -
C0000000014_ptg000014l:477250-477927   -            226 32172at4891          -            187   2.7e-14   50.4   0.0   2   2   7.7e-10   6.4e-08   29.7   0.0    53   172    76   221    67   226 0.68 -
C0000000013_ptg000013l:138844-139416   -            191 32172at4891          -            187     8e-14   48.9   0.0   1   1   3.8e-15   3.2e-13   47.0   0.0    10   170     4   177     2   190 0.81 -
C0000000007_ptg000007l:140568-141167   -            200 32172at4891          -            187   3.5e-13   46.8   0.0   1   1   5.6e-15   4.7e-13   46.4   0.0    11   172     8   174     3   179 0.84 -
