#                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000006_ptg000006l:177975-179030   -            352 14055at4891          -            265  1.1e-138  458.3   1.2   1   2  7.4e-130  1.3e-127  422.0   0.1     1   219    26   249    26   293 0.89 -
C0000000006_ptg000006l:177975-179030   -            352 14055at4891          -            265  1.1e-138  458.3   1.2   2   2   4.5e-12     8e-10   35.8   0.3   220   265   304   351   249   351 0.66 -
C0000000014_ptg000014l:690660-691661   -            334 14055at4891          -            265   1.2e-68  228.7   1.1   1   2   1.1e-69     2e-67  224.7   0.1     1   209    14   216    14   223 0.92 -
C0000000014_ptg000014l:690660-691661   -            334 14055at4891          -            265   1.2e-68  228.7   1.1   2   2       0.1        18    1.9   0.1   182   256   243   319   240   327 0.77 -
C0000000011_ptg000011l:136587-137540   -            318 14055at4891          -            265   7.3e-65  216.3   0.3   1   2   1.1e-66     2e-64  214.8   0.1     1   209     9   212     9   238 0.93 -
C0000000011_ptg000011l:136587-137540   -            318 14055at4891          -            265   7.3e-65  216.3   0.3   2   2       1.1     2e+02   -1.5   0.0   222   264   269   315   233   316 0.62 -
C0000000002_ptg000002l:393402-394463   -            354 14055at4891          -            265   7.5e-38  127.7   3.8   1   1   2.5e-38   4.5e-36  121.9   3.8     2   236     4   270     3   277 0.77 -
C0000000011_ptg000011l:744762-747344   -            861 14055at4891          -            265   1.2e-14   51.6   0.1   1   1   4.8e-16   8.4e-14   48.9   0.1     2   224   298   537   297   563 0.70 -
C0000000007_ptg000007l:394595-396796   -            734 14055at4891          -            265     1e-09   35.5   3.1   1   2      0.05       8.8    2.9   0.1     2    20   109   127   108   139 0.83 -
C0000000007_ptg000007l:394595-396796   -            734 14055at4891          -            265     1e-09   35.5   3.1   2   2   8.9e-10   1.6e-07   28.3   0.6    36   208   172   359   156   373 0.74 -
C0000000009_ptg000009l:531066-533027   -            654 14055at4891          -            265   3.3e-05   20.7   0.2   1   2   5.6e-05      0.01   12.6   0.0     2    57    61   121    60   129 0.85 -
C0000000009_ptg000009l:531066-533027   -            654 14055at4891          -            265   3.3e-05   20.7   0.2   2   2     0.007       1.2    5.7   0.1   173   233   278   339   249   378 0.57 -
C0000000005_ptg000005l:1267007-1269511 -            835 14055at4891          -            265   8.7e-05   19.3   0.3   1   2    0.0045      0.79    6.3   0.0    36    56   251   271   239   279 0.87 -
