#                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000014_ptg000014l:263013-265202   -            730 3764at4891           -            622  8.2e-261  863.7  27.0   1   1  4.1e-260  1.2e-257  853.2  27.0     8   608    32   724    26   728 0.89 -
C0000000001_ptg000001l:217968-219056   -            363 3764at4891           -            622   1.1e-40  136.6   0.0   1   2   3.2e-27   9.5e-25   83.9   0.0    15   213     2   224     1   235 0.81 -
C0000000001_ptg000001l:217968-219056   -            363 3764at4891           -            622   1.1e-40  136.6   0.0   2   2   2.9e-17   8.6e-15   51.0   0.0   505   612   241   361   230   363 0.85 -
C0000000005_ptg000005l:1105014-1106177 -            388 3764at4891           -            622   2.6e-27   92.4   0.0   1   2   6.9e-21     2e-18   63.0   0.0    46   206    52   224     2   241 0.76 -
C0000000005_ptg000005l:1105014-1106177 -            388 3764at4891           -            622   2.6e-27   92.4   0.0   2   2   3.8e-10   1.1e-07   27.5   0.0   505   573   248   320   238   326 0.86 -
C0000000015_ptg000015l:363763-364857   -            365 3764at4891           -            622   1.9e-24   82.9   0.0   1   2     2e-16   5.9e-14   48.3   0.0    45   183    46   188     1   232 0.80 -
C0000000015_ptg000015l:363763-364857   -            365 3764at4891           -            622   1.9e-24   82.9   0.0   2   2   8.5e-12   2.5e-09   33.0   0.0   507   595   247   339   224   347 0.86 -
C0000000004_ptg000004l:280374-281687   -            438 3764at4891           -            622   1.1e-23   80.4   0.0   1   3      0.01       3.1    3.0   0.0    12    85     4    81     1   131 0.72 -
C0000000004_ptg000004l:280374-281687   -            438 3764at4891           -            622   1.1e-23   80.4   0.0   2   3   1.4e-07   4.2e-05   19.0   0.0   141   186   189   234   182   247 0.90 -
C0000000004_ptg000004l:280374-281687   -            438 3764at4891           -            622   1.1e-23   80.4   0.0   3   3   2.2e-18   6.5e-16   54.8   0.0   468   620   262   433   247   435 0.80 -
C0000000006_ptg000006l:187518-188864   -            449 3764at4891           -            622     2e-21   72.9   0.0   1   2   6.3e-15   1.9e-12   43.3   0.0    46   227    96   295    79   303 0.76 -
C0000000006_ptg000006l:187518-188864   -            449 3764at4891           -            622     2e-21   72.9   0.0   2   2   1.1e-09   3.2e-07   26.0   0.1   501   618   299   444   293   448 0.63 -
C0000000006_ptg000006l:473328-474794   -            489 3764at4891           -            622   4.3e-15   52.0   0.0   1   2   2.9e-10   8.6e-08   27.9   0.0    11   217    14   233     7   272 0.75 -
C0000000006_ptg000006l:473328-474794   -            489 3764at4891           -            622   4.3e-15   52.0   0.0   2   2   1.8e-08   5.3e-06   22.0   0.0   544   614   402   483   378   488 0.69 -
C0000000007_ptg000007l:321537-322907   -            457 3764at4891           -            622   0.00026   16.4   0.0   1   2     2e-05    0.0059   11.9   0.0   126   183   135   192    99   196 0.85 -
C0000000007_ptg000007l:321537-322907   -            457 3764at4891           -            622   0.00026   16.4   0.0   2   2      0.02         6    2.0   0.0   541   567   314   340   306   365 0.88 -
C0000000003_ptg000003l:298946-300325   -            460 3764at4891           -            622   0.00031   16.2   3.4   1   2    0.0022      0.65    5.2   2.0    71   174    71   181    42   284 0.79 -
C0000000003_ptg000003l:298946-300325   -            460 3764at4891           -            622   0.00031   16.2   3.4   2   2   0.00012     0.036    9.4   0.0   545   577   380   412   369   439 0.76 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/3764at4891.hmm
# Target file:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas
# Option settings: hmmsearch --domtblout /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/3764at4891.out --cpu 1 /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/3764at4891.hmm /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas 
# Current dir:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478
# Date:            Thu Feb 23 09:51:11 2023
# [ok]
