#                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000005_ptg000005l:1453481-1454485 -            335 25195at4891          -            223  2.2e-113  374.4   5.7   1   2   1.3e-72   8.9e-70  231.8   0.0     1   130     4   137     4   160 0.92 -
C0000000005_ptg000005l:1453481-1454485 -            335 25195at4891          -            223  2.2e-113  374.4   5.7   2   2   3.5e-44   2.3e-41  138.9   4.2   115   223   175   299   164   299 0.90 -
C0000000014_ptg000014l:518646-519455   -            270 25195at4891          -            223   2.4e-49  165.0   4.0   1   2   1.4e-37   9.3e-35  117.3   1.3     4   124     1   126     1   159 0.88 -
C0000000014_ptg000014l:518646-519455   -            270 25195at4891          -            223   2.4e-49  165.0   4.0   2   2   1.5e-16   9.9e-14   48.6   0.1   155   223   201   270   196   270 0.95 -
C0000000009_ptg000009l:403942-405420   -            493 25195at4891          -            223   4.1e-27   92.3   0.3   1   3   6.2e-30   4.1e-27   92.3   0.3     8   117    16   134     9   142 0.85 -
C0000000009_ptg000009l:403942-405420   -            493 25195at4891          -            223   4.1e-27   92.3   0.3   2   3      0.24   1.6e+02   -1.2   0.4   126   221   172   270   162   284 0.64 -
C0000000009_ptg000009l:403942-405420   -            493 25195at4891          -            223   4.1e-27   92.3   0.3   3   3       1.1     7e+02   -3.3   5.3   112   161   266   315   224   385 0.50 -
C0000000011_ptg000011l:809446-811179   -            578 25195at4891          -            223      0.01   12.6   0.7   1   1   3.3e-05     0.022   11.5   0.7   100   138   192   232   182   237 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/25195at4891.hmm
# Target file:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas
# Option settings: hmmsearch --domtblout /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/25195at4891.out --cpu 1 /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/25195at4891.hmm /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas 
# Current dir:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478
# Date:            Thu Feb 23 09:51:06 2023
# [ok]
