#                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000008_ptg000008l:62771-66901     -           1377 2534at4891           -            630  2.6e-291  964.5  21.8   1   5   1.1e-07   1.2e-05   20.9   0.2     6    42   243   282   238   295 0.86 -
C0000000008_ptg000008l:62771-66901     -           1377 2534at4891           -            630  2.6e-291  964.5  21.8   2   5   3.4e-08   3.8e-06   22.5   0.1    38    65   319   346   283   353 0.82 -
C0000000008_ptg000008l:62771-66901     -           1377 2534at4891           -            630  2.6e-291  964.5  21.8   3   5  4.3e-187  4.8e-185  613.5   0.1    61   361   390   703   380   733 0.91 -
C0000000008_ptg000008l:62771-66901     -           1377 2534at4891           -            630  2.6e-291  964.5  21.8   4   5   4.4e-36   4.9e-34  114.7   0.1   359   469   751   875   745   930 0.87 -
C0000000008_ptg000008l:62771-66901     -           1377 2534at4891           -            630  2.6e-291  964.5  21.8   5   5   1.1e-61   1.2e-59  199.3   5.3   491   630   962  1121   937  1121 0.85 -
C0000000005_ptg000005l:1267007-1269511 -            835 2534at4891           -            630  6.8e-147  487.5   0.0   1   2   1.7e-82   1.8e-80  268.0   0.0    80   343   210   478   199   482 0.93 -
C0000000005_ptg000005l:1267007-1269511 -            835 2534at4891           -            630  6.8e-147  487.5   0.0   2   2   2.9e-67   3.2e-65  217.7   0.0    79   306   482   713   478   743 0.89 -
C0000000013_ptg000013l:446915-449245   -            777 2534at4891           -            630    9e-140  463.9   0.0   1   2   5.3e-78   5.8e-76  253.2   0.0    81   341   242   505   227   511 0.90 -
C0000000013_ptg000013l:446915-449245   -            777 2534at4891           -            630    9e-140  463.9   0.0   2   2   1.6e-64   1.8e-62  208.6   0.0    81   304   513   738   506   745 0.95 -
C0000000004_ptg000004l:56160-58643     -            828 2534at4891           -            630  2.5e-121  403.0   0.0   1   2     1e-64   1.1e-62  209.2   0.0    80   361   201   489   184   504 0.87 -
C0000000004_ptg000004l:56160-58643     -            828 2534at4891           -            630  2.5e-121  403.0   0.0   2   2   2.5e-59   2.8e-57  191.5   0.0    80   339   529   809   507   823 0.81 -
C0000000011_ptg000011l:807860-809170   -            437 2534at4891           -            630   4.8e-65  217.1   0.0   1   1   6.9e-67   7.6e-65  216.4   0.0    79   321   176   422   156   434 0.87 -
C0000000017_ptg000017l:498183-499583   -            467 2534at4891           -            630   1.5e-61  205.5   0.0   1   1   2.6e-63   2.9e-61  204.6   0.0    80   305   205   434   195   464 0.88 -
C0000000008_ptg000008l:691534-692745   -            404 2534at4891           -            630   4.7e-60  200.6   0.0   1   1   6.2e-62   6.8e-60  200.1   0.0    81   322   144   389   122   402 0.89 -
C0000000005_ptg000005l:1066291-1067607 -            439 2534at4891           -            630   5.6e-60  200.4   0.0   1   1   6.9e-62   7.7e-60  199.9   0.0    71   321   165   425   154   435 0.87 -
C0000000014_ptg000014l:755483-758335   -            951 2534at4891           -            630   4.9e-58  193.9   0.1   1   2       0.3        33   -0.4   0.0   181   265   463   550   426   560 0.73 -
C0000000014_ptg000014l:755483-758335   -            951 2534at4891           -            630   4.9e-58  193.9   0.1   2   2   5.4e-59     6e-57  190.4   0.0    80   305   649   879   629   947 0.86 -
C0000000008_ptg000008l:559461-560546   -            362 2534at4891           -            630   1.2e-55  186.0   0.0   1   1   1.4e-57   1.6e-55  185.7   0.0    79   324    86   329    79   355 0.90 -
C0000000011_ptg000011l:546001-547308   -            436 2534at4891           -            630     7e-51  170.3   1.1   1   2       1.1   1.2e+02   -2.2   0.2   443   479    42    78    17   111 0.66 -
C0000000011_ptg000011l:546001-547308   -            436 2534at4891           -            630     7e-51  170.3   1.1   2   2   7.6e-53   8.4e-51  170.1   0.1    82   305   181   408   157   430 0.88 -
C0000000003_ptg000003l:57963-59273     -            437 2534at4891           -            630   1.5e-50  169.2   0.0   1   1   1.7e-52   1.9e-50  168.9   0.0    77   304   126   353   103   414 0.91 -
C0000000005_ptg000005l:262629-263912   -            428 2534at4891           -            630   4.7e-50  167.6   0.1   1   1   6.3e-52   6.9e-50  167.0   0.1    80   315   168   408   161   423 0.88 -
C0000000003_ptg000003l:327150-329390   -            747 2534at4891           -            630   6.3e-49  163.9   0.0   1   1   8.4e-51   9.3e-49  163.3   0.0    65   322   262   519   251   542 0.90 -
C0000000003_ptg000003l:521884-522858   -            325 2534at4891           -            630   8.2e-48  160.2   0.0   1   1   9.7e-50   1.1e-47  159.8   0.0    74   338    33   306    13   320 0.77 -
C0000000002_ptg000002l:417338-419608   -            757 2534at4891           -            630   3.1e-47  158.3   0.2   1   1   2.2e-48   2.5e-46  155.3   0.1    80   443   233   627   212   630 0.75 -
