#                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000010_ptg000010l:81439-82695     -            419 10896at4891          -            248   4.6e-78  259.0   0.2   1   3   2.3e-13     1e-10   38.4   0.0     2    50     9    64     8    75 0.80 -
C0000000010_ptg000010l:81439-82695     -            419 10896at4891          -            248   4.6e-78  259.0   0.2   2   3    0.0014      0.61    6.4   0.0    61    90   159   196   146   199 0.81 -
C0000000010_ptg000010l:81439-82695     -            419 10896at4891          -            248   4.6e-78  259.0   0.2   3   3   9.5e-66   4.2e-63  210.0   0.1    90   248   219   414   204   414 0.87 -
C0000000005_ptg000005l:1064897-1065715 -            273 10896at4891          -            248   4.1e-18   62.6   1.6   1   1   1.7e-19   7.3e-17   58.5   1.6    88   227   129   272    17   273 0.86 -
C0000000009_ptg000009l:337627-338466   -            280 10896at4891          -            248   5.5e-18   62.2   0.7   1   1   1.2e-19   5.5e-17   58.9   0.7    29   196    44   242    12   280 0.70 -
C0000000002_ptg000002l:693052-693837   -            262 10896at4891          -            248   7.8e-16   55.1   2.8   1   1   9.8e-18   4.3e-15   52.7   2.8    33   197    27   222    21   261 0.70 -
C0000000002_ptg000002l:331821-332801   -            327 10896at4891          -            248   2.8e-13   46.8   1.9   1   3   0.00075      0.33    7.2   0.0    32    48    37    54    19    57 0.77 -
C0000000002_ptg000002l:331821-332801   -            327 10896at4891          -            248   2.8e-13   46.8   1.9   2   3   4.6e-09     2e-06   24.3   0.1    76   149   132   211   105   220 0.83 -
C0000000002_ptg000002l:331821-332801   -            327 10896at4891          -            248   2.8e-13   46.8   1.9   3   3     9e-06     0.004   13.5   0.1   151   199   244   290   226   327 0.78 -
C0000000011_ptg000011l:492102-493817   -            572 10896at4891          -            248   6.2e-09   32.5   0.0   1   3    0.0048       2.1    4.6   0.0    28    51   188   212   177   236 0.70 -
C0000000011_ptg000011l:492102-493817   -            572 10896at4891          -            248   6.2e-09   32.5   0.0   2   3   0.00037      0.16    8.2   0.0    79   149   279   364   272   368 0.66 -
C0000000011_ptg000011l:492102-493817   -            572 10896at4891          -            248   6.2e-09   32.5   0.0   3   3   2.2e-06   0.00098   15.5   0.0   152   198   401   444   393   454 0.89 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/10896at4891.hmm
# Target file:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas
# Option settings: hmmsearch --domtblout /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/10896at4891.out --cpu 1 /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/10896at4891.hmm /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas 
# Current dir:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478
# Date:            Thu Feb 23 09:51:05 2023
# [ok]
