#                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000017_ptg000017l:489342-490793   -            484 17265at4891          -            265    2e-123  408.0   4.9   1   2  1.8e-113  4.4e-112  370.8   2.3     1   221   167   412   167   426 0.92 -
C0000000017_ptg000017l:489342-490793   -            484 17265at4891          -            265    2e-123  408.0   4.9   2   2   7.6e-12   1.9e-10   37.6   0.0   214   263   429   484   420   484 0.89 -
C0000000002_ptg000002l:259107-259979   -            291 17265at4891          -            265   2.6e-70  233.8   0.0   1   2   4.9e-68   1.2e-66  221.8   0.0     2   209     1   236     1   248 0.87 -
C0000000002_ptg000002l:259107-259979   -            291 17265at4891          -            265   2.6e-70  233.8   0.0   2   2    0.0064      0.16    8.3   0.0   214   241   263   290   252   291 0.93 -
C0000000003_ptg000003l:446982-447866   -            295 17265at4891          -            265   3.7e-66  220.2   0.5   1   2   9.5e-63   2.4e-61  204.5   0.4     2   207     3   234     2   245 0.86 -
C0000000003_ptg000003l:446982-447866   -            295 17265at4891          -            265   3.7e-66  220.2   0.5   2   2    0.0018     0.045   10.1   0.0   214   241   268   295   264   295 0.90 -
C0000000003_ptg000003l:79555-80496     -            314 17265at4891          -            265   9.5e-61  202.5   8.4   1   2   1.3e-56   3.1e-55  184.4   8.5     5   204     4   250     1   270 0.83 -
C0000000003_ptg000003l:79555-80496     -            314 17265at4891          -            265   9.5e-61  202.5   8.4   2   2    0.0013     0.032   10.6   0.0   216   245   284   313   275   314 0.91 -
C0000000005_ptg000005l:1236974-1237873 -            300 17265at4891          -            265   1.4e-53  178.9   0.0   1   2   7.6e-50   1.9e-48  162.2   0.0     6   209     5   230     1   238 0.85 -
C0000000005_ptg000005l:1236974-1237873 -            300 17265at4891          -            265   1.4e-53  178.9   0.0   2   2   7.9e-05     0.002   14.6   0.0   214   246   259   291   244   297 0.89 -
C0000000002_ptg000002l:614285-615226   -            314 17265at4891          -            265     1e-47  159.7   0.2   1   2   7.2e-44   1.8e-42  142.6   0.1     7   201    13   241     8   246 0.80 -
C0000000002_ptg000002l:614285-615226   -            314 17265at4891          -            265     1e-47  159.7   0.2   2   2   0.00014    0.0035   13.7   0.0   214   244   279   309   260   314 0.85 -
C0000000003_ptg000003l:465197-466843   -            549 17265at4891          -            265   3.5e-47  158.0   8.3   1   3    0.0027     0.066    9.6   0.7     2    23    75    96    74    99 0.88 -
