#                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000005_ptg000005l:525723-526679   -            319 34378at4891          -            217   2.2e-67  224.2  23.1   1   3   2.8e-24   3.6e-22   76.4   0.0     1   102     3   113     3   124 0.86 -
C0000000005_ptg000005l:525723-526679   -            319 34378at4891          -            217   2.2e-67  224.2  23.1   2   3     5e-12   6.3e-10   36.4   2.4   100   150   134   197   124   206 0.78 -
C0000000005_ptg000005l:525723-526679   -            319 34378at4891          -            217   2.2e-67  224.2  23.1   3   3   6.5e-37   8.2e-35  117.7  10.4   147   217   248   319   225   319 0.94 -
C0000000013_ptg000013l:163328-167869   -           1514 34378at4891          -            217   9.6e-12   42.3   0.6   1   4       1.1   1.3e+02   -0.7   0.0   138   167   360   388   357   399 0.88 -
C0000000013_ptg000013l:163328-167869   -           1514 34378at4891          -            217   9.6e-12   42.3   0.6   2   4         4   5.1e+02   -2.6   0.0   142   202   485   547   467   548 0.76 -
C0000000013_ptg000013l:163328-167869   -           1514 34378at4891          -            217   9.6e-12   42.3   0.6   3   4       6.6   8.4e+02   -3.3   0.0   103   124   823   846   813   851 0.68 -
C0000000013_ptg000013l:163328-167869   -           1514 34378at4891          -            217   9.6e-12   42.3   0.6   4   4   7.6e-14   9.6e-12   42.3   0.6   162   210  1195  1243  1089  1248 0.86 -
C0000000010_ptg000010l:102883-104094   -            404 34378at4891          -            217   3.8e-09   33.8   5.3   1   2     3e-11   3.8e-09   33.8   5.3   167   214    18    65    10    67 0.93 -
C0000000010_ptg000010l:102883-104094   -            404 34378at4891          -            217   3.8e-09   33.8   5.3   2   2       2.1   2.7e+02   -1.7   0.2   199   209   178   188   174   193 0.77 -
C0000000013_ptg000013l:517434-519170   -            579 34378at4891          -            217   1.1e-07   29.0   4.3   1   1   5.2e-09   6.5e-07   26.5   4.3   152   197    91   137    86   168 0.84 -
C0000000017_ptg000017l:299675-301948   -            758 34378at4891          -            217   1.1e-05   22.5   2.0   1   2       5.6   7.1e+02   -3.0   0.1    42    59   403   420   392   452 0.65 -
C0000000017_ptg000017l:299675-301948   -            758 34378at4891          -            217   1.1e-05   22.5   2.0   2   2   8.7e-08   1.1e-05   22.5   2.0   180   208   726   754   720   757 0.92 -
C0000000011_ptg000011l:302288-303925   -            546 34378at4891          -            217   1.7e-05   21.8   6.2   1   3       3.7   4.7e+02   -2.5   0.4    43   120    43   118    12   142 0.57 -
C0000000011_ptg000011l:302288-303925   -            546 34378at4891          -            217   1.7e-05   21.8   6.2   2   3       3.7   4.6e+02   -2.4   0.1   117   138   155   176   110   202 0.57 -
C0000000011_ptg000011l:302288-303925   -            546 34378at4891          -            217   1.7e-05   21.8   6.2   3   3   1.4e-07   1.7e-05   21.8   6.2   176   208   365   397   326   402 0.76 -
C0000000005_ptg000005l:1179511-1181601 -            697 34378at4891          -            217   2.3e-05   21.4   7.7   1   3       4.7   5.9e+02   -2.8   0.2     4    37   346   379   343   423 0.57 -
C0000000005_ptg000005l:1179511-1181601 -            697 34378at4891          -            217   2.3e-05   21.4   7.7   2   3         3   3.7e+02   -2.1   0.3    20    83   503   568   490   616 0.61 -
C0000000005_ptg000005l:1179511-1181601 -            697 34378at4891          -            217   2.3e-05   21.4   7.7   3   3   1.8e-07   2.3e-05   21.4   7.7   168   212   645   690   637   696 0.86 -
C0000000004_ptg000004l:190678-194169   -           1164 34378at4891          -            217     3e-05   21.1   2.0   1   1   4.4e-07   5.6e-05   20.2   2.0   164   210   905   960   872   968 0.74 -
C0000000007_ptg000007l:307872-309068   -            399 34378at4891          -            217    0.0002   18.3   0.9   1   3      0.12        15    2.5   0.3    77   106   136   165   131   222 0.84 -
C0000000007_ptg000007l:307872-309068   -            399 34378at4891          -            217    0.0002   18.3   0.9   2   3       1.8   2.3e+02   -1.4   0.1    42    95   210   264   186   288 0.62 -
C0000000007_ptg000007l:307872-309068   -            399 34378at4891          -            217    0.0002   18.3   0.9   3   3   1.6e-06    0.0002   18.3   0.9   165   207   331   374   322   378 0.86 -
C0000000003_ptg000003l:219455-219589   -             45 34378at4891          -            217   0.00054   16.9   7.2   1   1   4.3e-06   0.00054   16.9   7.2   181   206    18    45     1    45 0.77 -
C0000000004_ptg000004l:414350-417085   -            912 34378at4891          -            217   0.00056   16.9   1.8   1   2       6.7   8.5e+02   -3.3   0.0    43   110   363   381   350   418 0.64 -
