#                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000005_ptg000005l:1199077-1200414 -            446 8758at4891           -            378  8.7e-220  726.3   0.7   1   2      0.33        30    0.4   0.2     1    13     6    18     6    27 0.84 -
C0000000005_ptg000005l:1199077-1200414 -            446 8758at4891           -            378  8.7e-220  726.3   0.7   2   2  9.5e-222  8.7e-220  726.3   0.7    10   378    49   445    41   445 0.95 -
C0000000005_ptg000005l:1017666-1018778 -            371 8758at4891           -            378   4.8e-77  256.5   4.6   1   1   5.9e-79   5.4e-77  256.3   4.6    21   367     2   370     1   371 0.89 -
C0000000005_ptg000005l:1333798-1335195 -            466 8758at4891           -            378   2.2e-76  254.3   0.2   1   1   3.1e-78   2.8e-76  253.9   0.2    16   376    23   399    13   401 0.88 -
C0000000006_ptg000006l:598503-599603   -            367 8758at4891           -            378   2.9e-76  253.9   0.8   1   1   3.5e-78   3.2e-76  253.8   0.8    22   368     1   365     1   367 0.88 -
C0000000017_ptg000017l:117639-118739   -            367 8758at4891           -            378   2.9e-76  253.9   0.8   1   1   3.5e-78   3.2e-76  253.8   0.8    22   368     1   365     1   367 0.88 -
C0000000015_ptg000015l:228298-229758   -            487 8758at4891           -            378   7.5e-60  199.9   0.0   1   1   1.2e-61   1.1e-59  199.4   0.0     9   362    56   429    51   441 0.87 -
C0000000004_ptg000004l:117254-119470   -            739 8758at4891           -            378   2.4e-57  191.6   0.1   1   2   3.2e-58   2.9e-56  188.0   0.0    14   352   215   583   206   595 0.83 -
C0000000004_ptg000004l:117254-119470   -            739 8758at4891           -            378   2.4e-57  191.6   0.1   2   2      0.19        17    1.2   0.1   147   186   600   640   595   673 0.84 -
C0000000011_ptg000011l:415416-416861   -            482 8758at4891           -            378   2.8e-57  191.4   0.2   1   1   4.1e-59   3.7e-57  191.0   0.2    16   372    88   470    75   475 0.84 -
C0000000014_ptg000014l:361660-364252   -            535 8758at4891           -            378   8.6e-52  173.3   0.0   1   1   1.3e-53   1.2e-51  172.9   0.0    21   347   116   465   101   477 0.83 -
C0000000003_ptg000003l:614076-615311   -            412 8758at4891           -            378   3.1e-51  171.5   0.0   1   1   9.7e-53   8.9e-51  170.0   0.0    28   352    17   378     9   396 0.82 -
C0000000015_ptg000015l:442921-444213   -            431 8758at4891           -            378   2.8e-49  165.1   0.0   1   1   4.1e-51   3.7e-49  164.7   0.0    21   368     4   383     1   391 0.82 -
C0000000011_ptg000011l:718500-720020   -            507 8758at4891           -            378   6.7e-49  163.8   0.0   1   1   2.1e-50   1.9e-48  162.3   0.0    27   352   107   469    88   493 0.80 -
C0000000005_ptg000005l:1108448-1111432 -            995 8758at4891           -            378   1.6e-46  156.0   0.3   1   2   3.6e-33   3.3e-31  105.6   0.1     1   245   117   375   117   422 0.84 -
C0000000005_ptg000005l:1108448-1111432 -            995 8758at4891           -            378   1.6e-46  156.0   0.3   2   2   1.1e-15     1e-13   48.1   0.0   267   347   460   540   436   547 0.91 -
C0000000008_ptg000008l:740959-742527   -            523 8758at4891           -            378   1.6e-46  156.0   0.0   1   1   2.8e-48   2.5e-46  155.3   0.0    39   347   131   467   107   479 0.82 -
C0000000007_ptg000007l:827917-829431   -            505 8758at4891           -            378   6.9e-45  150.6   0.0   1   1   1.1e-46   9.6e-45  150.1   0.0    17   344    39   393    25   427 0.80 -
C0000000008_ptg000008l:918760-920427   -            556 8758at4891           -            378   2.4e-44  148.8   0.4   1   1   3.7e-46   3.4e-44  148.3   0.4    25   348   127   481   118   506 0.81 -
C0000000005_ptg000005l:575310-577073   -            588 8758at4891           -            378   8.6e-42  140.4   0.2   1   1   1.4e-43   1.3e-41  139.9   0.2    30   355   183   553   172   563 0.76 -
C0000000006_ptg000006l:372453-374762   -            770 8758at4891           -            378   3.8e-41  138.3   0.2   1   1   6.4e-43   5.8e-41  137.7   0.2    18   358    39   412    22   433 0.78 -
C0000000013_ptg000013l:229450-231213   -            588 8758at4891           -            378     9e-39  130.5   3.5   1   2   2.9e-28   2.6e-26   89.5   3.2    18   265     9   285     2   326 0.73 -
C0000000013_ptg000013l:229450-231213   -            588 8758at4891           -            378     9e-39  130.5   3.5   2   2   5.8e-13   5.3e-11   39.1   0.0   290   344   365   422   356   471 0.86 -
C0000000001_ptg000001l:124240-126057   -            606 8758at4891           -            378   8.7e-38  127.3   0.1   1   1   2.6e-39   2.4e-37  125.8   0.1    31   367    18   397     8   410 0.76 -
C0000000002_ptg000002l:119716-122229   -            838 8758at4891           -            378   1.8e-37  126.2   0.4   1   1   2.7e-38   2.4e-36  122.5   0.4    38   347   263   622   244   645 0.79 -
C0000000005_ptg000005l:677915-679567   -            551 8758at4891           -            378   2.1e-34  116.1   3.4   1   1   2.3e-35   2.1e-33  112.8   3.4     9   347     7   396     1   425 0.71 -
C0000000002_ptg000002l:289455-291701   -            749 8758at4891           -            378   3.2e-25   85.9   0.2   1   2   4.1e-14   3.7e-12   42.9   0.2    30   167   161   321   154   416 0.73 -
C0000000002_ptg000002l:289455-291701   -            749 8758at4891           -            378   3.2e-25   85.9   0.2   2   2   2.4e-13   2.2e-11   40.4   0.0   235   358   456   578   448   589 0.86 -
C0000000017_ptg000017l:186429-188648   -            740 8758at4891           -            378   4.2e-21   72.4   0.0   1   2   7.6e-12     7e-10   35.4   0.0    37   176   159   324   135   366 0.72 -
C0000000017_ptg000017l:186429-188648   -            740 8758at4891           -            378   4.2e-21   72.4   0.0   2   2   1.4e-11   1.3e-09   34.5   0.0   289   357   511   579   488   598 0.86 -
C0000000014_ptg000014l:80555-82345     -            597 8758at4891           -            378   8.7e-21   71.3   4.7   1   1   4.1e-20   3.7e-18   62.6   4.7    59   352   229   581   217   591 0.67 -
C0000000008_ptg000008l:719760-721292   -            511 8758at4891           -            378   6.5e-11   38.8   0.1   1   2   0.00024     0.022   10.7   0.1   125   205   191   285   113   359 0.76 -
C0000000008_ptg000008l:719760-721292   -            511 8758at4891           -            378   6.5e-11   38.8   0.1   2   2   6.2e-09   5.6e-07   25.8   0.0   290   343   436   489   426   508 0.84 -
C0000000007_ptg000007l:620554-621531   -            326 8758at4891           -            378   1.8e-07   27.5   0.2   1   1   2.7e-09   2.5e-07   27.0   0.2   122   344    94   323     1   326 0.67 -
