#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000014_ptg000014l:729857-732568 -            904 2499at4891           -            711         0 1038.3  18.3   1   2   1.3e-06   0.00048   15.7   0.0    10    34    86   110    81   119 0.88 -
C0000000014_ptg000014l:729857-732568 -            904 2499at4891           -            711         0 1038.3  18.3   2   2         0         0 1012.6  15.3    27   711   128   904   121   904 0.90 -
C0000000003_ptg000003l:28855-33150   -           1432 2499at4891           -            711   1.1e-10   37.7   9.1   1   2   5.4e-08     2e-05   20.2   3.3   357   608   601   862   587   871 0.76 -
C0000000003_ptg000003l:28855-33150   -           1432 2499at4891           -            711   1.1e-10   37.7   9.1   2   2   7.2e-08   2.7e-05   19.8   0.3   424   509   963  1048   955  1168 0.89 -
C0000000005_ptg000005l:573196-575031 -            612 2499at4891           -            711   4.9e-07   25.6   1.3   1   2     1e-05    0.0039   12.7   0.2   432   506   332   407   298   421 0.70 -
C0000000005_ptg000005l:573196-575031 -            612 2499at4891           -            711   4.9e-07   25.6   1.3   2   2   2.1e-05    0.0079   11.7   0.1   461   533   472   542   449   587 0.71 -
C0000000002_ptg000002l:738302-740518 -            739 2499at4891           -            711   1.7e-06   23.8   1.1   1   3       1.1   4.2e+02   -3.9   0.2    44    94    31    78    15   102 0.58 -
C0000000002_ptg000002l:738302-740518 -            739 2499at4891           -            711   1.7e-06   23.8   1.1   2   3   2.4e-07     9e-05   18.1   0.0   441   540   515   613   500   620 0.90 -
C0000000002_ptg000002l:738302-740518 -            739 2499at4891           -            711   1.7e-06   23.8   1.1   3   3    0.0052         2    3.8   0.0   426   511   636   722   632   733 0.86 -
C0000000015_ptg000015l:343095-345008 -            638 2499at4891           -            711   1.1e-05   21.1   1.1   1   3   0.00039      0.15    7.5   0.0   460   512   140   192   134   198 0.90 -
C0000000015_ptg000015l:343095-345008 -            638 2499at4891           -            711   1.1e-05   21.1   1.1   2   3   0.00017     0.066    8.6   0.1   427   501   391   466   379   472 0.86 -
C0000000015_ptg000015l:343095-345008 -            638 2499at4891           -            711   1.1e-05   21.1   1.1   3   3      0.02       7.7    1.8   0.1   459   505   542   588   539   607 0.88 -
C0000000015_ptg000015l:437916-439796 -            627 2499at4891           -            711   1.8e-05   20.4   6.7   1   3      0.53     2e+02   -2.9   0.1   498   535   234   266   219   329 0.47 -
C0000000015_ptg000015l:437916-439796 -            627 2499at4891           -            711   1.8e-05   20.4   6.7   2   3   1.4e-05    0.0054   12.2   0.1   461   510   413   462   406   469 0.87 -
C0000000015_ptg000015l:437916-439796 -            627 2499at4891           -            711   1.8e-05   20.4   6.7   3   3   1.2e-05    0.0047   12.4   0.4   443   538   462   559   460   590 0.79 -
C0000000008_ptg000008l:358938-360461 -            508 2499at4891           -            711     0.001   14.6   0.2   1   1   3.8e-06    0.0015   14.1   0.2   459   531    20    90    15   111 0.83 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/2499at4891.hmm
# Target file:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas
# Option settings: hmmsearch --domtblout /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/2499at4891.out --cpu 1 /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/2499at4891.hmm /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas 
# Current dir:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478
# Date:            Thu Feb 23 09:51:09 2023
# [ok]
