#                                                                                              --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                          accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                  ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000007_ptg000007l:741636-746321   -           1562 4366at4891           -            851  2.1e-221  735.2  78.3   1   5   9.9e-72   6.6e-69  230.7  16.4     2   262    16   347    15   360 0.81 -
C0000000007_ptg000007l:741636-746321   -           1562 4366at4891           -            851  2.1e-221  735.2  78.3   2   5     0.099        66   -0.9   3.3   261   438   539   716   529   760 0.70 -
C0000000007_ptg000007l:741636-746321   -           1562 4366at4891           -            851  2.1e-221  735.2  78.3   3   5    0.0035       2.3    3.9   0.3   364   408   900   943   808   950 0.87 -
C0000000007_ptg000007l:741636-746321   -           1562 4366at4891           -            851  2.1e-221  735.2  78.3   4   5   2.3e-21   1.6e-18   64.0   5.9   394   521   959  1114   940  1170 0.72 -
C0000000007_ptg000007l:741636-746321   -           1562 4366at4891           -            851  2.1e-221  735.2  78.3   5   5  8.9e-137  5.9e-134  445.9  26.6   538   851  1187  1561  1154  1561 0.84 -
C0000000005_ptg000005l:1071657-1072151 -            165 4366at4891           -            851     1e-05   21.7   9.3   1   1   1.9e-08   1.3e-05   21.3   9.3   812   850    57   100    39   101 0.79 -
C0000000003_ptg000003l:219455-219589   -             45 4366at4891           -            851   1.3e-05   21.3   1.8   1   1   1.9e-08   1.3e-05   21.3   1.8   819   845    19    45     5    45 0.96 -
C0000000002_ptg000002l:451968-452159   -             64 4366at4891           -            851    0.0022   13.9   3.6   1   1   3.4e-06    0.0023   13.9   3.6   792   843    15    64     6    64 0.86 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/4366at4891.hmm
# Target file:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas
# Option settings: hmmsearch --domtblout /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/4366at4891.out --cpu 1 /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/4366at4891.hmm /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas 
# Current dir:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478
# Date:            Thu Feb 23 09:51:12 2023
# [ok]
