#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000005_ptg000005l:943290-944903 -            538 14562at4891          -            394  1.7e-150  498.5   0.1   1   2  1.8e-121  2.1e-119  396.2   0.0     2   314     6   421     5   436 0.90 -
C0000000005_ptg000005l:943290-944903 -            538 14562at4891          -            394  1.7e-150  498.5   0.1   2   2   7.7e-30   8.9e-28   94.5   0.1   308   394   441   533   424   533 0.85 -
C0000000009_ptg000009l:224544-226373 -            610 14562at4891          -            394   4.8e-21   72.3   0.0   1   4   8.4e-07   9.7e-05   18.6   0.0   199   258    71   133    51   137 0.80 -
C0000000009_ptg000009l:224544-226373 -            610 14562at4891          -            394   4.8e-21   72.3   0.0   2   4   7.1e-06   0.00082   15.6   0.0   123   208   224   315   212   340 0.74 -
C0000000009_ptg000009l:224544-226373 -            610 14562at4891          -            394   4.8e-21   72.3   0.0   3   4     9e-07    0.0001   18.5   0.0   209   260   393   449   375   464 0.82 -
C0000000009_ptg000009l:224544-226373 -            610 14562at4891          -            394   4.8e-21   72.3   0.0   4   4   1.8e-05    0.0021   14.3   0.0   119   167   509   557   454   604 0.72 -
C0000000001_ptg000001l:106431-108686 -            752 14562at4891          -            394   1.1e-19   67.9   0.1   1   4   1.1e-05    0.0013   15.0   0.0   200   251   195   243   183   249 0.86 -
C0000000001_ptg000001l:106431-108686 -            752 14562at4891          -            394   1.1e-19   67.9   0.1   2   4   7.4e-05    0.0085   12.2   0.0    65   166   306   408   277   414 0.79 -
C0000000001_ptg000001l:106431-108686 -            752 14562at4891          -            394   1.1e-19   67.9   0.1   3   4   3.2e-08   3.7e-06   23.3   0.0   195   254   517   579   507   582 0.79 -
C0000000001_ptg000001l:106431-108686 -            752 14562at4891          -            394   1.1e-19   67.9   0.1   4   4   0.00013     0.015   11.4   0.0    93   167   616   692   596   719 0.81 -
