#                                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name                        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#                ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
C0000000006_ptg000006l:438850-441276 -            809 15328at4891          -            491    9e-169  559.6  75.3   1   6  8.6e-123  1.1e-119  397.6   6.8     1   270    44   352    44   363 0.87 -
C0000000006_ptg000006l:438850-441276 -            809 15328at4891          -            491    9e-169  559.6  75.3   2   6   3.5e-05     0.046    9.7   0.3   258   294   371   407   363   420 0.70 -
C0000000006_ptg000006l:438850-441276 -            809 15328at4891          -            491    9e-169  559.6  75.3   3   6   3.7e-12     5e-09   32.7  16.2   287   377   429   546   421   572 0.64 -
C0000000006_ptg000006l:438850-441276 -            809 15328at4891          -            491    9e-169  559.6  75.3   4   6   2.1e-07   0.00027   17.1   6.1   349   415   603   665   590   674 0.78 -
C0000000006_ptg000006l:438850-441276 -            809 15328at4891          -            491    9e-169  559.6  75.3   5   6     9e-26   1.2e-22   77.6   3.6   394   455   674   736   666   758 0.85 -
C0000000006_ptg000006l:438850-441276 -            809 15328at4891          -            491    9e-169  559.6  75.3   6   6   2.4e-15   3.2e-12   43.3   6.2   452   490   762   800   746   801 0.86 -
C0000000004_ptg000004l:62652-65702   -           1017 15328at4891          -            491     2e-54  182.5   5.5   1   3   1.5e-57     2e-54  182.5   5.5    32   257   134   376    86   403 0.81 -
C0000000004_ptg000004l:62652-65702   -           1017 15328at4891          -            491     2e-54  182.5   5.5   2   3      0.82   1.1e+03   -4.7   3.2   401   401   500   500   426   577 0.58 -
C0000000004_ptg000004l:62652-65702   -           1017 15328at4891          -            491     2e-54  182.5   5.5   3   3   0.00019      0.26    7.3   2.2   452   484   950   985   940   992 0.68 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/15328at4891.hmm
# Target file:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas
# Option settings: hmmsearch --domtblout /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/hmmer_output/initial_run_results/15328at4891.out --cpu 1 /home/deepseq/tool/BUSCO_v5/saccharomycetes_odb10/hmms/15328at4891.hmm /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478/202302230949-GVF6W5EPF13MH478_busco/run_saccharomycetes_odb10/metaeuk_output/initial_results/SRR13577846.fa.ca.modified.fas 
# Current dir:     /var/www/gvolante/request/project/202302230949-GVF6W5EPF13MH478
# Date:            Thu Feb 23 09:51:01 2023
# [ok]
